"Posterior draw","Year","N","Number of reinfections","Proportion reinfected"
840,1973,802,2,0.00249376558603491
840,1974,828,7,0.00845410628019324
840,1975,844,5,0.00592417061611374
840,1976,865,1,0.00115606936416185
840,1977,872,0,0
840,1978,881,0,0
840,1979,892,4,0.00448430493273543
840,1980,902,2,0.00221729490022173
840,1981,920,1,0.00108695652173913
840,1982,933,2,0.00214362272240086
840,1983,947,12,0.0126715945089757
840,1984,959,30,0.0312825860271116
840,1985,966,4,0.0041407867494824
840,1986,978,3,0.00306748466257669
840,1987,995,1,0.00100502512562814
840,1988,1002,0,0
840,1989,1021,5,0.00489715964740451
840,1990,1040,0,0
840,1991,1047,1,0.000955109837631328
840,1992,1054,10,0.0094876660341556
840,1993,1059,22,0.0207743153918791
840,1994,1070,11,0.0102803738317757
840,1995,1075,1,0.000930232558139535
840,1996,1082,14,0.0129390018484288
840,1997,1089,9,0.00826446280991736
840,1998,1095,6,0.00547945205479452
840,1999,1100,9,0.00818181818181818
840,2000,1106,4,0.00361663652802893
840,2001,1109,26,0.0234445446348061
840,2002,1112,10,0.00899280575539568
840,2003,1118,12,0.0107334525939177
840,2004,1121,8,0.00713648528099911
840,2005,1123,0,0
840,2006,1125,5,0.00444444444444444
840,2007,1128,8,0.00709219858156028
840,2008,1129,2,0.00177147918511957
840,2009,1130,40,0.0353982300884956
840,2010,1130,20,0.0176991150442478
840,2011,1122,50,0.0445632798573975
840,2012,1108,13,0.0117328519855596
840,2013,1074,9,0.00837988826815642
840,2014,619,24,0.0387722132471729
842,1968,662,21,0.0317220543806647
842,1969,692,2,0.00289017341040462
842,1970,718,6,0.00835654596100279
842,1971,740,2,0.0027027027027027
842,1972,775,12,0.0154838709677419
842,1973,802,8,0.00997506234413965
842,1974,828,7,0.00845410628019324
842,1975,844,5,0.00592417061611374
842,1976,865,0,0
842,1977,872,3,0.00344036697247706
842,1978,881,0,0
842,1979,892,3,0.00336322869955157
842,1980,902,1,0.00110864745011086
842,1981,920,2,0.00217391304347826
842,1982,933,0,0
842,1983,947,9,0.00950369588173178
842,1984,959,4,0.00417101147028154
842,1985,966,8,0.0082815734989648
842,1986,978,1,0.00102249488752556
842,1987,995,0,0
842,1988,1002,4,0.00399201596806387
842,1989,1021,2,0.0019588638589618
842,1990,1040,0,0
842,1991,1047,0,0
842,1992,1054,32,0.0303605313092979
842,1993,1059,7,0.00661000944287063
842,1994,1070,14,0.0130841121495327
842,1995,1075,0,0
842,1996,1082,11,0.0101663585951941
842,1997,1089,19,0.0174471992653811
842,1998,1095,1,0.00091324200913242
842,1999,1100,5,0.00454545454545455
842,2000,1106,20,0.0180831826401447
842,2001,1109,17,0.0153291253381425
842,2002,1112,9,0.00809352517985612
842,2003,1118,6,0.00536672629695885
842,2004,1121,11,0.00981266726137377
842,2005,1123,1,0.000890471950133571
842,2006,1125,3,0.00266666666666667
842,2007,1128,3,0.00265957446808511
842,2008,1129,1,0.000885739592559787
842,2009,1130,33,0.0292035398230088
842,2010,1130,25,0.0221238938053097
842,2011,1122,38,0.0338680926916221
842,2012,1108,21,0.0189530685920578
842,2013,1074,21,0.0195530726256983
842,2014,619,30,0.0484652665589661
858,1968,662,100,0.151057401812689
858,1969,692,1,0.00144508670520231
858,1970,718,15,0.020891364902507
858,1971,740,1,0.00135135135135135
858,1972,775,7,0.00903225806451613
858,1973,802,9,0.0112219451371571
858,1974,828,6,0.0072463768115942
858,1975,844,7,0.00829383886255924
858,1976,865,5,0.00578034682080925
858,1977,872,0,0
858,1978,881,0,0
858,1979,892,1,0.00112107623318386
858,1980,902,4,0.00443458980044346
858,1981,920,1,0.00108695652173913
858,1982,933,1,0.00107181136120043
858,1983,947,11,0.0116156282998944
858,1984,959,1,0.00104275286757039
858,1985,966,22,0.0227743271221532
858,1986,978,2,0.00204498977505112
858,1987,995,2,0.00201005025125628
858,1988,1002,13,0.0129740518962076
858,1989,1021,6,0.00587659157688541
858,1990,1040,0,0
858,1991,1047,0,0
858,1992,1054,8,0.00759013282732448
858,1993,1059,15,0.0141643059490085
858,1994,1070,18,0.0168224299065421
858,1995,1075,6,0.00558139534883721
858,1996,1082,21,0.0194085027726433
858,1997,1089,3,0.00275482093663912
858,1998,1095,2,0.00182648401826484
858,1999,1100,10,0.00909090909090909
858,2000,1106,13,0.011754068716094
858,2001,1109,9,0.00811541929666366
858,2002,1112,19,0.0170863309352518
858,2003,1118,12,0.0107334525939177
858,2004,1121,17,0.0151650312221231
858,2005,1123,0,0
858,2006,1125,8,0.00711111111111111
858,2007,1128,12,0.0106382978723404
858,2008,1129,4,0.00354295837023915
858,2009,1130,37,0.0327433628318584
858,2010,1130,16,0.0141592920353982
858,2011,1122,62,0.0552584670231729
858,2012,1108,17,0.0153429602888087
858,2013,1074,20,0.0186219739292365
858,2014,619,33,0.0533117932148627
859,1968,662,89,0.134441087613293
859,1969,692,3,0.00433526011560694
859,1970,718,4,0.00557103064066852
859,1971,740,2,0.0027027027027027
859,1972,775,11,0.0141935483870968
859,1973,802,1,0.00124688279301746
859,1974,828,5,0.00603864734299517
859,1975,844,8,0.00947867298578199
859,1976,865,0,0
859,1977,872,0,0
859,1978,881,0,0
859,1979,892,3,0.00336322869955157
859,1980,902,4,0.00443458980044346
859,1981,920,1,0.00108695652173913
859,1982,933,1,0.00107181136120043
859,1983,947,18,0.0190073917634636
859,1984,959,3,0.00312825860271116
859,1985,966,21,0.0217391304347826
859,1986,978,3,0.00306748466257669
859,1987,995,2,0.00201005025125628
859,1988,1002,4,0.00399201596806387
859,1989,1021,9,0.00881488736532811
859,1990,1040,1,0.000961538461538462
859,1991,1047,3,0.00286532951289398
859,1992,1054,17,0.0161290322580645
859,1993,1059,17,0.016052880075543
859,1994,1070,10,0.00934579439252336
859,1995,1075,7,0.00651162790697674
859,1996,1082,9,0.00831792975970425
859,1997,1089,26,0.0238751147842057
859,1998,1095,0,0
859,1999,1100,10,0.00909090909090909
859,2000,1106,24,0.0216998191681736
859,2001,1109,3,0.00270513976555455
859,2002,1112,11,0.00989208633093525
859,2003,1118,11,0.00983899821109123
859,2004,1121,17,0.0151650312221231
859,2005,1123,0,0
859,2006,1125,2,0.00177777777777778
859,2007,1128,2,0.00177304964539007
859,2008,1129,9,0.00797165633303809
859,2009,1130,37,0.0327433628318584
859,2010,1130,20,0.0176991150442478
859,2011,1122,59,0.052584670231729
859,2012,1108,14,0.0126353790613718
859,2013,1074,13,0.0121042830540037
859,2014,619,33,0.0533117932148627
865,1968,662,13,0.0196374622356495
865,1969,692,2,0.00289017341040462
865,1970,718,20,0.0278551532033426
865,1971,740,3,0.00405405405405405
865,1972,775,4,0.00516129032258065
865,1973,802,6,0.00748129675810474
865,1974,828,15,0.0181159420289855
865,1975,844,1,0.00118483412322275
865,1976,865,1,0.00115606936416185
865,1977,872,0,0
865,1978,881,0,0
865,1979,892,2,0.00224215246636771
865,1980,902,3,0.00332594235033259
865,1981,920,0,0
865,1982,933,0,0
865,1983,947,20,0.0211193241816262
865,1984,959,13,0.013555787278415
865,1985,966,3,0.0031055900621118
865,1986,978,1,0.00102249488752556
865,1987,995,0,0
865,1988,1002,6,0.00598802395209581
865,1989,1021,8,0.00783545543584721
865,1990,1040,1,0.000961538461538462
865,1991,1047,5,0.00477554918815664
865,1992,1054,7,0.00664136622390892
865,1993,1059,14,0.0132200188857413
865,1994,1070,30,0.0280373831775701
865,1995,1075,0,0
865,1996,1082,6,0.0055452865064695
865,1997,1089,7,0.00642791551882461
865,1998,1095,6,0.00547945205479452
865,1999,1100,6,0.00545454545454545
865,2000,1106,10,0.00904159132007233
865,2001,1109,19,0.0171325518485122
865,2002,1112,22,0.0197841726618705
865,2003,1118,3,0.00268336314847943
865,2004,1121,28,0.0249776984834969
865,2005,1123,1,0.000890471950133571
865,2006,1125,2,0.00177777777777778
865,2007,1128,1,0.000886524822695035
865,2008,1129,3,0.00265721877767936
865,2009,1130,40,0.0353982300884956
865,2010,1130,17,0.0150442477876106
865,2011,1122,41,0.036541889483066
865,2012,1108,16,0.0144404332129964
865,2013,1074,9,0.00837988826815642
865,2014,619,32,0.0516962843295638
867,1968,662,102,0.154078549848943
867,1969,692,2,0.00289017341040462
867,1970,718,3,0.00417827298050139
867,1971,740,0,0
867,1972,775,12,0.0154838709677419
867,1973,802,1,0.00124688279301746
867,1974,828,9,0.0108695652173913
867,1975,844,9,0.0106635071090047
867,1976,865,0,0
867,1977,872,0,0
867,1978,881,0,0
867,1979,892,3,0.00336322869955157
867,1980,902,0,0
867,1981,920,2,0.00217391304347826
867,1982,933,2,0.00214362272240086
867,1983,947,7,0.00739176346356917
867,1984,959,0,0
867,1985,966,20,0.020703933747412
867,1986,978,0,0
867,1987,995,0,0
867,1988,1002,4,0.00399201596806387
867,1989,1021,4,0.0039177277179236
867,1990,1040,3,0.00288461538461538
867,1991,1047,0,0
867,1992,1054,45,0.0426944971537002
867,1993,1059,3,0.0028328611898017
867,1994,1070,23,0.0214953271028037
867,1995,1075,5,0.00465116279069767
867,1996,1082,14,0.0129390018484288
867,1997,1089,19,0.0174471992653811
867,1998,1095,4,0.00365296803652968
867,1999,1100,10,0.00909090909090909
867,2000,1106,8,0.00723327305605787
867,2001,1109,4,0.0036068530207394
867,2002,1112,7,0.00629496402877698
867,2003,1118,2,0.00178890876565295
867,2004,1121,25,0.0223015165031222
867,2005,1123,0,0
867,2006,1125,2,0.00177777777777778
867,2007,1128,10,0.00886524822695036
867,2008,1129,0,0
867,2009,1130,28,0.0247787610619469
867,2010,1130,24,0.0212389380530973
867,2011,1122,37,0.0329768270944742
867,2012,1108,22,0.01985559566787
867,2013,1074,10,0.00931098696461825
867,2014,619,33,0.0533117932148627
870,1968,662,14,0.0211480362537764
870,1969,692,0,0
870,1970,718,15,0.020891364902507
870,1971,740,1,0.00135135135135135
870,1972,775,0,0
870,1973,802,4,0.00498753117206983
870,1974,828,11,0.0132850241545894
870,1975,844,5,0.00592417061611374
870,1976,865,0,0
870,1977,872,1,0.00114678899082569
870,1978,881,1,0.00113507377979569
870,1979,892,2,0.00224215246636771
870,1980,902,0,0
870,1981,920,2,0.00217391304347826
870,1982,933,4,0.00428724544480171
870,1983,947,17,0.0179514255543823
870,1984,959,36,0.0375391032325339
870,1985,966,4,0.0041407867494824
870,1986,978,0,0
870,1987,995,1,0.00100502512562814
870,1988,1002,2,0.00199600798403194
870,1989,1021,15,0.0146914789422135
870,1990,1040,1,0.000961538461538462
870,1991,1047,1,0.000955109837631328
870,1992,1054,5,0.0047438330170778
870,1993,1059,11,0.0103871576959396
870,1994,1070,21,0.0196261682242991
870,1995,1075,4,0.00372093023255814
870,1996,1082,6,0.0055452865064695
870,1997,1089,7,0.00642791551882461
870,1998,1095,7,0.00639269406392694
870,1999,1100,2,0.00181818181818182
870,2000,1106,19,0.0171790235081374
870,2001,1109,14,0.0126239855725879
870,2002,1112,21,0.0188848920863309
870,2003,1118,5,0.00447227191413238
870,2004,1121,26,0.0231935771632471
870,2005,1123,0,0
870,2006,1125,4,0.00355555555555556
870,2007,1128,9,0.00797872340425532
870,2008,1129,1,0.000885739592559787
870,2009,1130,54,0.047787610619469
870,2010,1130,16,0.0141592920353982
870,2011,1122,40,0.035650623885918
870,2012,1108,21,0.0189530685920578
870,2013,1074,10,0.00931098696461825
870,2014,619,33,0.0533117932148627
871,1968,662,36,0.054380664652568
871,1969,692,1,0.00144508670520231
871,1970,718,16,0.0222841225626741
871,1971,740,0,0
871,1972,775,8,0.0103225806451613
871,1973,802,5,0.00623441396508728
871,1974,828,12,0.0144927536231884
871,1975,844,8,0.00947867298578199
871,1976,865,0,0
871,1977,872,0,0
871,1978,881,0,0
871,1979,892,1,0.00112107623318386
871,1980,902,2,0.00221729490022173
871,1981,920,0,0
871,1982,933,1,0.00107181136120043
871,1983,947,31,0.0327349524815206
871,1984,959,0,0
871,1985,966,31,0.0320910973084886
871,1986,978,0,0
871,1987,995,2,0.00201005025125628
871,1988,1002,4,0.00399201596806387
871,1989,1021,5,0.00489715964740451
871,1990,1040,1,0.000961538461538462
871,1991,1047,2,0.00191021967526266
871,1992,1054,32,0.0303605313092979
871,1993,1059,4,0.00377714825306893
871,1994,1070,6,0.00560747663551402
871,1995,1075,1,0.000930232558139535
871,1996,1082,16,0.0147874306839187
871,1997,1089,3,0.00275482093663912
871,1998,1095,5,0.0045662100456621
871,1999,1100,1,0.000909090909090909
871,2000,1106,13,0.011754068716094
871,2001,1109,17,0.0153291253381425
871,2002,1112,19,0.0170863309352518
871,2003,1118,3,0.00268336314847943
871,2004,1121,3,0.00267618198037467
871,2005,1123,1,0.000890471950133571
871,2006,1125,0,0
871,2007,1128,12,0.0106382978723404
871,2008,1129,7,0.00620017714791851
871,2009,1130,25,0.0221238938053097
871,2010,1130,11,0.00973451327433628
871,2011,1122,47,0.0418894830659537
871,2012,1108,23,0.0207581227436823
871,2013,1074,14,0.0130353817504655
871,2014,619,36,0.0581583198707593
875,1968,662,3,0.00453172205438067
875,1969,692,1,0.00144508670520231
875,1970,718,36,0.0501392757660167
875,1971,740,0,0
875,1972,775,4,0.00516129032258065
875,1973,802,2,0.00249376558603491
875,1974,828,17,0.0205314009661836
875,1975,844,1,0.00118483412322275
875,1976,865,0,0
875,1977,872,1,0.00114678899082569
875,1978,881,0,0
875,1979,892,0,0
875,1980,902,0,0
875,1981,920,5,0.00543478260869565
875,1982,933,3,0.00321543408360129
875,1983,947,33,0.0348468848996832
875,1984,959,46,0.0479666319082377
875,1985,966,4,0.0041407867494824
875,1986,978,0,0
875,1987,995,3,0.00301507537688442
875,1988,1002,0,0
875,1989,1021,16,0.0156709108716944
875,1990,1040,1,0.000961538461538462
875,1991,1047,2,0.00191021967526266
875,1992,1054,15,0.0142314990512334
875,1993,1059,10,0.00944287063267233
875,1994,1070,17,0.0158878504672897
875,1995,1075,1,0.000930232558139535
875,1996,1082,23,0.0212569316081331
875,1997,1089,5,0.00459136822773186
875,1998,1095,8,0.00730593607305936
875,1999,1100,2,0.00181818181818182
875,2000,1106,7,0.00632911392405063
875,2001,1109,24,0.0216411181244364
875,2002,1112,14,0.012589928057554
875,2003,1118,3,0.00268336314847943
875,2004,1121,14,0.0124888492417484
875,2005,1123,2,0.00178094390026714
875,2006,1125,5,0.00444444444444444
875,2007,1128,8,0.00709219858156028
875,2008,1129,1,0.000885739592559787
875,2009,1130,49,0.0433628318584071
875,2010,1130,12,0.0106194690265487
875,2011,1122,49,0.0436720142602496
875,2012,1108,16,0.0144404332129964
875,2013,1074,12,0.0111731843575419
875,2014,619,34,0.0549273021001615
878,1968,662,50,0.0755287009063444
878,1969,692,2,0.00289017341040462
878,1970,718,5,0.00696378830083565
878,1971,740,9,0.0121621621621622
878,1972,775,6,0.00774193548387097
878,1973,802,6,0.00748129675810474
878,1974,828,4,0.00483091787439614
878,1975,844,6,0.00710900473933649
878,1976,865,0,0
878,1977,872,0,0
878,1978,881,0,0
878,1979,892,3,0.00336322869955157
878,1980,902,1,0.00110864745011086
878,1981,920,0,0
878,1982,933,1,0.00107181136120043
878,1983,947,21,0.0221752903907075
878,1984,959,1,0.00104275286757039
878,1985,966,44,0.0455486542443064
878,1986,978,1,0.00102249488752556
878,1987,995,2,0.00201005025125628
878,1988,1002,9,0.00898203592814371
878,1989,1021,4,0.0039177277179236
878,1990,1040,0,0
878,1991,1047,2,0.00191021967526266
878,1992,1054,34,0.032258064516129
878,1993,1059,7,0.00661000944287063
878,1994,1070,8,0.00747663551401869
878,1995,1075,9,0.00837209302325581
878,1996,1082,18,0.0166358595194085
878,1997,1089,0,0
878,1998,1095,4,0.00365296803652968
878,1999,1100,16,0.0145454545454545
878,2000,1106,5,0.00452079566003617
878,2001,1109,21,0.0189359783588819
878,2002,1112,21,0.0188848920863309
878,2003,1118,11,0.00983899821109123
878,2004,1121,2,0.00178412132024978
878,2005,1123,0,0
878,2006,1125,3,0.00266666666666667
878,2007,1128,13,0.0115248226950355
878,2008,1129,4,0.00354295837023915
878,2009,1130,34,0.0300884955752212
878,2010,1130,19,0.0168141592920354
878,2011,1122,39,0.0347593582887701
878,2012,1108,25,0.0225631768953069
878,2013,1074,18,0.0167597765363128
878,2014,619,29,0.0468497576736672
884,1968,662,26,0.0392749244712991
884,1969,692,0,0
884,1970,718,12,0.0167130919220056
884,1971,740,4,0.00540540540540541
884,1972,775,2,0.00258064516129032
884,1973,802,3,0.00374064837905237
884,1974,828,14,0.0169082125603865
884,1975,844,5,0.00592417061611374
884,1976,865,1,0.00115606936416185
884,1977,872,0,0
884,1978,881,0,0
884,1979,892,1,0.00112107623318386
884,1980,902,0,0
884,1981,920,4,0.00434782608695652
884,1982,933,4,0.00428724544480171
884,1983,947,3,0.00316789862724393
884,1984,959,2,0.00208550573514077
884,1985,966,22,0.0227743271221532
884,1986,978,0,0
884,1987,995,3,0.00301507537688442
884,1988,1002,4,0.00399201596806387
884,1989,1021,31,0.0303623898139079
884,1990,1040,0,0
884,1991,1047,0,0
884,1992,1054,24,0.0227703984819734
884,1993,1059,3,0.0028328611898017
884,1994,1070,5,0.00467289719626168
884,1995,1075,1,0.000930232558139535
884,1996,1082,21,0.0194085027726433
884,1997,1089,6,0.00550964187327824
884,1998,1095,1,0.00091324200913242
884,1999,1100,11,0.01
884,2000,1106,13,0.011754068716094
884,2001,1109,4,0.0036068530207394
884,2002,1112,5,0.00449640287769784
884,2003,1118,10,0.00894454382826476
884,2004,1121,5,0.00446030330062444
884,2005,1123,1,0.000890471950133571
884,2006,1125,11,0.00977777777777778
884,2007,1128,11,0.00975177304964539
884,2008,1129,2,0.00177147918511957
884,2009,1130,54,0.047787610619469
884,2010,1130,18,0.015929203539823
884,2011,1122,47,0.0418894830659537
884,2012,1108,15,0.0135379061371841
884,2013,1074,18,0.0167597765363128
884,2014,619,23,0.037156704361874
887,1968,662,102,0.154078549848943
887,1969,692,1,0.00144508670520231
887,1970,718,2,0.00278551532033426
887,1971,740,2,0.0027027027027027
887,1972,775,6,0.00774193548387097
887,1973,802,13,0.0162094763092269
887,1974,828,14,0.0169082125603865
887,1975,844,2,0.0023696682464455
887,1976,865,1,0.00115606936416185
887,1977,872,1,0.00114678899082569
887,1978,881,0,0
887,1979,892,0,0
887,1980,902,4,0.00443458980044346
887,1981,920,3,0.00326086956521739
887,1982,933,0,0
887,1983,947,10,0.0105596620908131
887,1984,959,3,0.00312825860271116
887,1985,966,24,0.0248447204968944
887,1986,978,0,0
887,1987,995,0,0
887,1988,1002,6,0.00598802395209581
887,1989,1021,10,0.00979431929480901
887,1990,1040,0,0
887,1991,1047,4,0.00382043935052531
887,1992,1054,20,0.0189753320683112
887,1993,1059,1,0.000944287063267233
887,1994,1070,9,0.00841121495327103
887,1995,1075,5,0.00465116279069767
887,1996,1082,12,0.011090573012939
887,1997,1089,7,0.00642791551882461
887,1998,1095,6,0.00547945205479452
887,1999,1100,13,0.0118181818181818
887,2000,1106,11,0.00994575045207957
887,2001,1109,17,0.0153291253381425
887,2002,1112,14,0.012589928057554
887,2003,1118,6,0.00536672629695885
887,2004,1121,12,0.0107047279214987
887,2005,1123,2,0.00178094390026714
887,2006,1125,12,0.0106666666666667
887,2007,1128,1,0.000886524822695035
887,2008,1129,0,0
887,2009,1130,43,0.0380530973451327
887,2010,1130,24,0.0212389380530973
887,2011,1122,38,0.0338680926916221
887,2012,1108,13,0.0117328519855596
887,2013,1074,15,0.0139664804469274
887,2014,619,32,0.0516962843295638
888,1968,662,59,0.0891238670694864
888,1969,692,2,0.00289017341040462
888,1970,718,0,0
888,1971,740,2,0.0027027027027027
888,1972,775,8,0.0103225806451613
888,1973,802,8,0.00997506234413965
888,1974,828,2,0.00241545893719807
888,1975,844,4,0.004739336492891
888,1976,865,0,0
888,1977,872,0,0
888,1978,881,3,0.00340522133938706
888,1979,892,0,0
888,1980,902,1,0.00110864745011086
888,1981,920,2,0.00217391304347826
888,1982,933,1,0.00107181136120043
888,1983,947,3,0.00316789862724393
888,1984,959,8,0.00834202294056309
888,1985,966,27,0.0279503105590062
888,1986,978,3,0.00306748466257669
888,1987,995,0,0
888,1988,1002,7,0.00698602794411178
888,1989,1021,10,0.00979431929480901
888,1990,1040,1,0.000961538461538462
888,1991,1047,1,0.000955109837631328
888,1992,1054,39,0.0370018975332068
888,1993,1059,9,0.0084985835694051
888,1994,1070,12,0.011214953271028
888,1995,1075,2,0.00186046511627907
888,1996,1082,12,0.011090573012939
888,1997,1089,3,0.00275482093663912
888,1998,1095,5,0.0045662100456621
888,1999,1100,4,0.00363636363636364
888,2000,1106,7,0.00632911392405063
888,2001,1109,26,0.0234445446348061
888,2002,1112,4,0.00359712230215827
888,2003,1118,12,0.0107334525939177
888,2004,1121,4,0.00356824264049955
888,2005,1123,5,0.00445235975066785
888,2006,1125,5,0.00444444444444444
888,2007,1128,4,0.00354609929078014
888,2008,1129,1,0.000885739592559787
888,2009,1130,39,0.0345132743362832
888,2010,1130,22,0.0194690265486726
888,2011,1122,40,0.035650623885918
888,2012,1108,15,0.0135379061371841
888,2013,1074,15,0.0139664804469274
888,2014,619,23,0.037156704361874
890,1968,662,67,0.101208459214502
890,1969,692,2,0.00289017341040462
890,1970,718,2,0.00278551532033426
890,1971,740,1,0.00135135135135135
890,1972,775,8,0.0103225806451613
890,1973,802,3,0.00374064837905237
890,1974,828,9,0.0108695652173913
890,1975,844,2,0.0023696682464455
890,1976,865,0,0
890,1977,872,0,0
890,1978,881,0,0
890,1979,892,1,0.00112107623318386
890,1980,902,4,0.00443458980044346
890,1981,920,0,0
890,1982,933,1,0.00107181136120043
890,1983,947,15,0.0158394931362196
890,1984,959,37,0.0385818561001043
890,1985,966,7,0.0072463768115942
890,1986,978,1,0.00102249488752556
890,1987,995,1,0.00100502512562814
890,1988,1002,2,0.00199600798403194
890,1989,1021,14,0.0137120470127326
890,1990,1040,0,0
890,1991,1047,2,0.00191021967526266
890,1992,1054,19,0.0180265654648956
890,1993,1059,10,0.00944287063267233
890,1994,1070,9,0.00841121495327103
890,1995,1075,5,0.00465116279069767
890,1996,1082,5,0.00462107208872458
890,1997,1089,13,0.0119375573921028
890,1998,1095,5,0.0045662100456621
890,1999,1100,4,0.00363636363636364
890,2000,1106,3,0.0027124773960217
890,2001,1109,12,0.0108205590622182
890,2002,1112,15,0.0134892086330935
890,2003,1118,8,0.00715563506261181
890,2004,1121,8,0.00713648528099911
890,2005,1123,0,0
890,2006,1125,7,0.00622222222222222
890,2007,1128,7,0.00620567375886525
890,2008,1129,1,0.000885739592559787
890,2009,1130,29,0.0256637168141593
890,2010,1130,20,0.0176991150442478
890,2011,1122,60,0.053475935828877
890,2012,1108,24,0.0216606498194946
890,2013,1074,10,0.00931098696461825
890,2014,619,32,0.0516962843295638
893,1968,662,69,0.104229607250755
893,1969,692,1,0.00144508670520231
893,1970,718,7,0.00974930362116992
893,1971,740,2,0.0027027027027027
893,1972,775,3,0.00387096774193548
893,1973,802,7,0.00872817955112219
893,1974,828,10,0.0120772946859903
893,1975,844,4,0.004739336492891
893,1976,865,0,0
893,1977,872,0,0
893,1978,881,0,0
893,1979,892,3,0.00336322869955157
893,1980,902,1,0.00110864745011086
893,1981,920,3,0.00326086956521739
893,1982,933,0,0
893,1983,947,9,0.00950369588173178
893,1984,959,7,0.0072992700729927
893,1985,966,19,0.0196687370600414
893,1986,978,1,0.00102249488752556
893,1987,995,1,0.00100502512562814
893,1988,1002,14,0.0139720558882236
893,1989,1021,5,0.00489715964740451
893,1990,1040,0,0
893,1991,1047,0,0
893,1992,1054,50,0.047438330170778
893,1993,1059,5,0.00472143531633617
893,1994,1070,26,0.0242990654205607
893,1995,1075,1,0.000930232558139535
893,1996,1082,4,0.00369685767097967
893,1997,1089,29,0.0266299357208448
893,1998,1095,6,0.00547945205479452
893,1999,1100,4,0.00363636363636364
893,2000,1106,7,0.00632911392405063
893,2001,1109,18,0.0162308385933273
893,2002,1112,9,0.00809352517985612
893,2003,1118,19,0.016994633273703
893,2004,1121,6,0.00535236396074933
893,2005,1123,0,0
893,2006,1125,17,0.0151111111111111
893,2007,1128,3,0.00265957446808511
893,2008,1129,4,0.00354295837023915
893,2009,1130,37,0.0327433628318584
893,2010,1130,20,0.0176991150442478
893,2011,1122,47,0.0418894830659537
893,2012,1108,12,0.0108303249097473
893,2013,1074,9,0.00837988826815642
893,2014,619,30,0.0484652665589661
896,1968,662,110,0.166163141993958
896,1969,692,1,0.00144508670520231
896,1970,718,7,0.00974930362116992
896,1971,740,1,0.00135135135135135
896,1972,775,6,0.00774193548387097
896,1973,802,6,0.00748129675810474
896,1974,828,22,0.0265700483091787
896,1975,844,0,0
896,1976,865,0,0
896,1977,872,0,0
896,1978,881,0,0
896,1979,892,0,0
896,1980,902,0,0
896,1981,920,1,0.00108695652173913
896,1982,933,0,0
896,1983,947,9,0.00950369588173178
896,1984,959,52,0.0542231491136601
896,1985,966,0,0
896,1986,978,0,0
896,1987,995,1,0.00100502512562814
896,1988,1002,7,0.00698602794411178
896,1989,1021,13,0.0127326150832517
896,1990,1040,0,0
896,1991,1047,2,0.00191021967526266
896,1992,1054,33,0.0313092979127135
896,1993,1059,5,0.00472143531633617
896,1994,1070,6,0.00560747663551402
896,1995,1075,1,0.000930232558139535
896,1996,1082,37,0.0341959334565619
896,1997,1089,1,0.000918273645546373
896,1998,1095,4,0.00365296803652968
896,1999,1100,1,0.000909090909090909
896,2000,1106,13,0.011754068716094
896,2001,1109,16,0.0144274120829576
896,2002,1112,26,0.0233812949640288
896,2003,1118,1,0.000894454382826476
896,2004,1121,3,0.00267618198037467
896,2005,1123,21,0.018699910952805
896,2006,1125,2,0.00177777777777778
896,2007,1128,11,0.00975177304964539
896,2008,1129,2,0.00177147918511957
896,2009,1130,45,0.0398230088495575
896,2010,1130,13,0.0115044247787611
896,2011,1122,52,0.0463458110516934
896,2012,1108,18,0.0162454873646209
896,2013,1074,13,0.0121042830540037
896,2014,619,36,0.0581583198707593
899,1968,662,62,0.0936555891238671
899,1969,692,3,0.00433526011560694
899,1970,718,4,0.00557103064066852
899,1971,740,2,0.0027027027027027
899,1972,775,8,0.0103225806451613
899,1973,802,8,0.00997506234413965
899,1974,828,7,0.00845410628019324
899,1975,844,2,0.0023696682464455
899,1976,865,0,0
899,1977,872,1,0.00114678899082569
899,1978,881,0,0
899,1979,892,0,0
899,1980,902,1,0.00110864745011086
899,1981,920,3,0.00326086956521739
899,1982,933,2,0.00214362272240086
899,1983,947,10,0.0105596620908131
899,1984,959,2,0.00208550573514077
899,1985,966,35,0.036231884057971
899,1986,978,5,0.00511247443762781
899,1987,995,5,0.0050251256281407
899,1988,1002,4,0.00399201596806387
899,1989,1021,13,0.0127326150832517
899,1990,1040,1,0.000961538461538462
899,1991,1047,0,0
899,1992,1054,39,0.0370018975332068
899,1993,1059,2,0.00188857412653447
899,1994,1070,1,0.000934579439252336
899,1995,1075,3,0.0027906976744186
899,1996,1082,17,0.0157116451016636
899,1997,1089,1,0.000918273645546373
899,1998,1095,12,0.010958904109589
899,1999,1100,11,0.01
899,2000,1106,17,0.015370705244123
899,2001,1109,13,0.0117222723174031
899,2002,1112,9,0.00809352517985612
899,2003,1118,1,0.000894454382826476
899,2004,1121,3,0.00267618198037467
899,2005,1123,0,0
899,2006,1125,2,0.00177777777777778
899,2007,1128,9,0.00797872340425532
899,2008,1129,0,0
899,2009,1130,44,0.0389380530973451
899,2010,1130,20,0.0176991150442478
899,2011,1122,22,0.0196078431372549
899,2012,1108,28,0.0252707581227437
899,2013,1074,11,0.0102420856610801
899,2014,619,33,0.0533117932148627
905,1968,662,106,0.16012084592145
905,1969,692,0,0
905,1970,718,6,0.00835654596100279
905,1971,740,4,0.00540540540540541
905,1972,775,1,0.00129032258064516
