"Posterior draw","Year","N","Number of reinfections","Proportion reinfected"
452,2009,1130,102,0.0902654867256637
452,2010,1130,53,0.0469026548672566
452,2011,1122,129,0.114973262032086
452,2012,1108,44,0.0397111913357401
452,2013,1074,40,0.037243947858473
452,2014,619,69,0.111470113085622
455,1968,662,107,0.161631419939577
455,1969,692,3,0.00433526011560694
455,1970,718,25,0.0348189415041783
455,1971,740,9,0.0121621621621622
455,1972,775,5,0.00645161290322581
455,1973,802,12,0.0149625935162095
455,1974,828,25,0.0301932367149758
455,1975,844,14,0.0165876777251185
455,1976,865,1,0.00115606936416185
455,1977,872,1,0.00114678899082569
455,1978,881,3,0.00340522133938706
455,1979,892,3,0.00336322869955157
455,1980,902,1,0.00110864745011086
455,1981,920,1,0.00108695652173913
455,1982,933,3,0.00321543408360129
455,1983,947,18,0.0190073917634636
455,1984,959,6,0.00625651720542232
455,1985,966,53,0.0548654244306418
455,1986,978,1,0.00102249488752556
455,1987,995,1,0.00100502512562814
455,1988,1002,9,0.00898203592814371
455,1989,1021,32,0.0313418217433888
455,1990,1040,1,0.000961538461538462
455,1991,1047,1,0.000955109837631328
455,1992,1054,47,0.0445920303605313
455,1993,1059,22,0.0207743153918791
455,1994,1070,24,0.0224299065420561
455,1995,1075,3,0.0027906976744186
455,1996,1082,58,0.0536044362292052
455,1997,1089,7,0.00642791551882461
455,1998,1095,6,0.00547945205479452
455,1999,1100,26,0.0236363636363636
455,2000,1106,18,0.0162748643761302
455,2001,1109,15,0.0135256988277728
455,2002,1112,62,0.0557553956834532
455,2003,1118,26,0.0232558139534884
455,2004,1121,20,0.0178412132024978
455,2005,1123,2,0.00178094390026714
455,2006,1125,10,0.00888888888888889
455,2007,1128,11,0.00975177304964539
455,2008,1129,11,0.00974313551815766
455,2009,1130,66,0.0584070796460177
455,2010,1130,44,0.0389380530973451
455,2011,1122,125,0.111408199643494
455,2012,1108,35,0.0315884476534296
455,2013,1074,33,0.0307262569832402
455,2014,619,72,0.116316639741519
456,1968,662,82,0.123867069486405
456,1969,692,5,0.00722543352601156
456,1970,718,8,0.011142061281337
456,1971,740,3,0.00405405405405405
456,1972,775,8,0.0103225806451613
456,1973,802,20,0.0249376558603491
456,1974,828,14,0.0169082125603865
456,1975,844,14,0.0165876777251185
456,1976,865,1,0.00115606936416185
456,1977,872,0,0
456,1978,881,0,0
456,1979,892,6,0.00672645739910314
456,1980,902,3,0.00332594235033259
456,1981,920,0,0
456,1982,933,3,0.00321543408360129
456,1983,947,25,0.0263991552270327
456,1984,959,3,0.00312825860271116
456,1985,966,56,0.0579710144927536
456,1986,978,2,0.00204498977505112
456,1987,995,4,0.00402010050251256
456,1988,1002,10,0.00998003992015968
456,1989,1021,26,0.0254652301665034
456,1990,1040,2,0.00192307692307692
456,1991,1047,0,0
456,1992,1054,40,0.0379506641366224
456,1993,1059,12,0.0113314447592068
456,1994,1070,31,0.0289719626168224
456,1995,1075,5,0.00465116279069767
456,1996,1082,33,0.0304990757855823
456,1997,1089,14,0.0128558310376492
456,1998,1095,21,0.0191780821917808
456,1999,1100,24,0.0218181818181818
456,2000,1106,8,0.00723327305605787
456,2001,1109,48,0.0432822362488729
456,2002,1112,30,0.026978417266187
456,2003,1118,38,0.0339892665474061
456,2004,1121,13,0.0115967885816235
456,2005,1123,0,0
456,2006,1125,15,0.0133333333333333
456,2007,1128,6,0.00531914893617021
456,2008,1129,10,0.00885739592559787
456,2009,1130,63,0.0557522123893805
456,2010,1130,48,0.0424778761061947
456,2011,1122,114,0.101604278074866
456,2012,1108,52,0.0469314079422383
456,2013,1074,21,0.0195530726256983
456,2014,619,74,0.119547657512116
463,1968,662,112,0.169184290030211
463,1969,692,2,0.00289017341040462
463,1970,718,15,0.020891364902507
463,1971,740,9,0.0121621621621622
463,1972,775,11,0.0141935483870968
463,1973,802,11,0.013715710723192
463,1974,828,23,0.0277777777777778
463,1975,844,13,0.0154028436018957
463,1976,865,1,0.00115606936416185
463,1977,872,1,0.00114678899082569
463,1978,881,0,0
463,1979,892,3,0.00336322869955157
463,1980,902,2,0.00221729490022173
463,1981,920,1,0.00108695652173913
463,1982,933,2,0.00214362272240086
463,1983,947,34,0.0359028511087645
463,1984,959,12,0.0125130344108446
463,1985,966,40,0.041407867494824
463,1986,978,2,0.00204498977505112
463,1987,995,5,0.0050251256281407
463,1988,1002,4,0.00399201596806387
463,1989,1021,29,0.0284035259549461
463,1990,1040,2,0.00192307692307692
463,1991,1047,1,0.000955109837631328
463,1992,1054,55,0.0521821631878558
463,1993,1059,15,0.0141643059490085
463,1994,1070,35,0.0327102803738318
463,1995,1075,3,0.0027906976744186
463,1996,1082,25,0.0231053604436229
463,1997,1089,9,0.00826446280991736
463,1998,1095,15,0.0136986301369863
463,1999,1100,7,0.00636363636363636
463,2000,1106,42,0.0379746835443038
463,2001,1109,39,0.0351668169522092
463,2002,1112,18,0.0161870503597122
463,2003,1118,27,0.0241502683363148
463,2004,1121,11,0.00981266726137377
463,2005,1123,2,0.00178094390026714
463,2006,1125,8,0.00711111111111111
463,2007,1128,19,0.0168439716312057
463,2008,1129,4,0.00354295837023915
463,2009,1130,109,0.0964601769911504
463,2010,1130,54,0.047787610619469
463,2011,1122,119,0.106060606060606
463,2012,1108,57,0.0514440433212996
463,2013,1074,15,0.0139664804469274
463,2014,619,69,0.111470113085622
464,1968,662,122,0.18429003021148
464,1969,692,4,0.00578034682080925
464,1970,718,10,0.0139275766016713
464,1971,740,2,0.0027027027027027
464,1972,775,20,0.0258064516129032
464,1973,802,6,0.00748129675810474
464,1974,828,22,0.0265700483091787
464,1975,844,13,0.0154028436018957
464,1976,865,0,0
464,1977,872,0,0
464,1978,881,4,0.00454029511918275
464,1979,892,1,0.00112107623318386
464,1980,902,5,0.00554323725055432
464,1981,920,9,0.00978260869565217
464,1982,933,1,0.00107181136120043
464,1983,947,15,0.0158394931362196
464,1984,959,28,0.0291970802919708
464,1985,966,7,0.0072463768115942
464,1986,978,2,0.00204498977505112
464,1987,995,2,0.00201005025125628
464,1988,1002,12,0.0119760479041916
464,1989,1021,26,0.0254652301665034
464,1990,1040,3,0.00288461538461538
464,1991,1047,1,0.000955109837631328
464,1992,1054,33,0.0313092979127135
464,1993,1059,26,0.0245514636449481
464,1994,1070,22,0.0205607476635514
464,1995,1075,3,0.0027906976744186
464,1996,1082,27,0.0249537892791128
464,1997,1089,35,0.032139577594123
464,1998,1095,7,0.00639269406392694
464,1999,1100,12,0.0109090909090909
464,2000,1106,27,0.0244122965641953
464,2001,1109,37,0.0333633904418395
464,2002,1112,22,0.0197841726618705
464,2003,1118,12,0.0107334525939177
464,2004,1121,54,0.048171275646744
464,2005,1123,0,0
464,2006,1125,7,0.00622222222222222
464,2007,1128,15,0.0132978723404255
464,2008,1129,4,0.00354295837023915
464,2009,1130,71,0.0628318584070797
464,2010,1130,46,0.0407079646017699
464,2011,1122,121,0.107843137254902
464,2012,1108,62,0.055956678700361
464,2013,1074,27,0.0251396648044693
464,2014,619,75,0.121163166397415
470,1968,662,145,0.219033232628399
470,1969,692,3,0.00433526011560694
470,1970,718,12,0.0167130919220056
470,1971,740,7,0.00945945945945946
470,1972,775,6,0.00774193548387097
470,1973,802,19,0.0236907730673317
470,1974,828,25,0.0301932367149758
470,1975,844,8,0.00947867298578199
470,1976,865,1,0.00115606936416185
470,1977,872,0,0
470,1978,881,2,0.00227014755959137
470,1979,892,2,0.00224215246636771
470,1980,902,2,0.00221729490022173
470,1981,920,4,0.00434782608695652
470,1982,933,0,0
470,1983,947,53,0.0559662090813094
470,1984,959,1,0.00104275286757039
470,1985,966,50,0.05175983436853
470,1986,978,6,0.00613496932515337
470,1987,995,2,0.00201005025125628
470,1988,1002,1,0.000998003992015968
470,1989,1021,39,0.0381978452497551
470,1990,1040,3,0.00288461538461538
470,1991,1047,1,0.000955109837631328
470,1992,1054,74,0.0702087286527514
470,1993,1059,26,0.0245514636449481
470,1994,1070,17,0.0158878504672897
470,1995,1075,8,0.00744186046511628
470,1996,1082,38,0.0351201478743068
470,1997,1089,13,0.0119375573921028
470,1998,1095,7,0.00639269406392694
470,1999,1100,1,0.000909090909090909
470,2000,1106,57,0.0515370705244123
470,2001,1109,14,0.0126239855725879
470,2002,1112,28,0.0251798561151079
470,2003,1118,29,0.0259391771019678
470,2004,1121,19,0.0169491525423729
470,2005,1123,2,0.00178094390026714
470,2006,1125,28,0.0248888888888889
470,2007,1128,8,0.00709219858156028
470,2008,1129,7,0.00620017714791851
470,2009,1130,87,0.0769911504424779
470,2010,1130,40,0.0353982300884956
470,2011,1122,121,0.107843137254902
470,2012,1108,54,0.0487364620938628
470,2013,1074,36,0.0335195530726257
470,2014,619,58,0.0936995153473344
471,1968,662,102,0.154078549848943
471,1969,692,1,0.00144508670520231
471,1970,718,13,0.0181058495821727
471,1971,740,4,0.00540540540540541
471,1972,775,9,0.0116129032258065
471,1973,802,3,0.00374064837905237
471,1974,828,17,0.0205314009661836
471,1975,844,9,0.0106635071090047
471,1976,865,1,0.00115606936416185
471,1977,872,1,0.00114678899082569
471,1978,881,1,0.00113507377979569
471,1979,892,6,0.00672645739910314
471,1980,902,2,0.00221729490022173
471,1981,920,4,0.00434782608695652
471,1982,933,4,0.00428724544480171
471,1983,947,19,0.0200633579725449
471,1984,959,4,0.00417101147028154
471,1985,966,58,0.0600414078674948
471,1986,978,1,0.00102249488752556
471,1987,995,2,0.00201005025125628
471,1988,1002,10,0.00998003992015968
471,1989,1021,22,0.0215475024485798
471,1990,1040,0,0
471,1991,1047,1,0.000955109837631328
471,1992,1054,54,0.0512333965844402
471,1993,1059,23,0.0217186024551464
471,1994,1070,29,0.0271028037383178
471,1995,1075,4,0.00372093023255814
471,1996,1082,32,0.0295748613678373
471,1997,1089,17,0.0156106519742883
471,1998,1095,5,0.0045662100456621
471,1999,1100,34,0.0309090909090909
471,2000,1106,29,0.0262206148282098
471,2001,1109,23,0.0207394048692516
471,2002,1112,37,0.033273381294964
471,2003,1118,24,0.0214669051878354
471,2004,1121,24,0.0214094558429973
471,2005,1123,1,0.000890471950133571
471,2006,1125,25,0.0222222222222222
471,2007,1128,12,0.0106382978723404
471,2008,1129,5,0.00442869796279894
471,2009,1130,77,0.068141592920354
471,2010,1130,35,0.0309734513274336
471,2011,1122,130,0.115864527629234
471,2012,1108,58,0.0523465703971119
471,2013,1074,21,0.0195530726256983
471,2014,619,73,0.117932148626817
482,1968,662,100,0.151057401812689
482,1969,692,2,0.00289017341040462
482,1970,718,6,0.00835654596100279
482,1971,740,4,0.00540540540540541
482,1972,775,7,0.00903225806451613
482,1973,802,14,0.0174563591022444
482,1974,828,22,0.0265700483091787
482,1975,844,7,0.00829383886255924
482,1976,865,3,0.00346820809248555
482,1977,872,2,0.00229357798165138
482,1978,881,0,0
482,1979,892,4,0.00448430493273543
482,1980,902,2,0.00221729490022173
482,1981,920,4,0.00434782608695652
482,1982,933,0,0
482,1983,947,31,0.0327349524815206
482,1984,959,7,0.0072992700729927
482,1985,966,25,0.025879917184265
482,1986,978,2,0.00204498977505112
482,1987,995,2,0.00201005025125628
482,1988,1002,12,0.0119760479041916
482,1989,1021,14,0.0137120470127326
482,1990,1040,1,0.000961538461538462
482,1991,1047,2,0.00191021967526266
482,1992,1054,46,0.0436432637571157
482,1993,1059,17,0.016052880075543
482,1994,1070,16,0.0149532710280374
482,1995,1075,9,0.00837209302325581
482,1996,1082,25,0.0231053604436229
482,1997,1089,30,0.0275482093663912
482,1998,1095,8,0.00730593607305936
482,1999,1100,24,0.0218181818181818
482,2000,1106,23,0.0207956600361664
482,2001,1109,11,0.00991884580703336
482,2002,1112,48,0.0431654676258993
482,2003,1118,14,0.0125223613595707
482,2004,1121,33,0.0294380017841213
482,2005,1123,1,0.000890471950133571
482,2006,1125,9,0.008
482,2007,1128,24,0.0212765957446809
482,2008,1129,4,0.00354295837023915
482,2009,1130,94,0.0831858407079646
482,2010,1130,41,0.036283185840708
482,2011,1122,132,0.117647058823529
482,2012,1108,69,0.0622743682310469
482,2013,1074,14,0.0130353817504655
482,2014,619,88,0.1421647819063
483,1968,662,75,0.113293051359517
483,1969,692,9,0.0130057803468208
483,1970,718,14,0.0194986072423398
483,1971,740,2,0.0027027027027027
483,1972,775,14,0.0180645161290323
483,1973,802,7,0.00872817955112219
483,1974,828,24,0.0289855072463768
483,1975,844,14,0.0165876777251185
483,1976,865,0,0
483,1977,872,1,0.00114678899082569
483,1978,881,0,0
483,1979,892,1,0.00112107623318386
483,1980,902,4,0.00443458980044346
483,1981,920,2,0.00217391304347826
483,1982,933,5,0.00535905680600214
483,1983,947,27,0.0285110876451954
483,1984,959,7,0.0072992700729927
483,1985,966,21,0.0217391304347826
483,1986,978,3,0.00306748466257669
483,1987,995,2,0.00201005025125628
483,1988,1002,5,0.00499001996007984
483,1989,1021,38,0.0372184133202742
483,1990,1040,1,0.000961538461538462
483,1991,1047,0,0
483,1992,1054,20,0.0189753320683112
483,1993,1059,24,0.0226628895184136
483,1994,1070,67,0.0626168224299065
483,1995,1075,2,0.00186046511627907
483,1996,1082,28,0.0258780036968577
483,1997,1089,7,0.00642791551882461
483,1998,1095,13,0.0118721461187215
483,1999,1100,5,0.00454545454545455
483,2000,1106,21,0.0189873417721519
483,2001,1109,42,0.0378719567177637
483,2002,1112,25,0.0224820143884892
483,2003,1118,13,0.0116279069767442
483,2004,1121,13,0.0115967885816235
483,2005,1123,4,0.00356188780053428
483,2006,1125,3,0.00266666666666667
483,2007,1128,13,0.0115248226950355
483,2008,1129,10,0.00885739592559787
483,2009,1130,83,0.0734513274336283
483,2010,1130,39,0.0345132743362832
483,2011,1122,131,0.116755793226381
483,2012,1108,50,0.0451263537906137
483,2013,1074,19,0.0176908752327747
483,2014,619,64,0.103392568659128
484,1968,662,96,0.145015105740181
484,1969,692,6,0.00867052023121387
484,1970,718,9,0.0125348189415042
484,1971,740,8,0.0108108108108108
484,1972,775,7,0.00903225806451613
484,1973,802,9,0.0112219451371571
484,1974,828,20,0.0241545893719807
484,1975,844,18,0.0213270142180095
484,1976,865,3,0.00346820809248555
484,1977,872,1,0.00114678899082569
484,1978,881,2,0.00227014755959137
484,1979,892,4,0.00448430493273543
484,1980,902,6,0.00665188470066519
484,1981,920,1,0.00108695652173913
484,1982,933,0,0
484,1983,947,32,0.0337909186906019
484,1984,959,36,0.0375391032325339
484,1985,966,7,0.0072463768115942
484,1986,978,4,0.00408997955010225
484,1987,995,4,0.00402010050251256
484,1988,1002,8,0.00798403193612774
484,1989,1021,38,0.0372184133202742
484,1990,1040,0,0
484,1991,1047,1,0.000955109837631328
484,1992,1054,64,0.0607210626185958
484,1993,1059,15,0.0141643059490085
484,1994,1070,28,0.0261682242990654
484,1995,1075,8,0.00744186046511628
484,1996,1082,44,0.0406654343807763
484,1997,1089,16,0.014692378328742
484,1998,1095,4,0.00365296803652968
484,1999,1100,20,0.0181818181818182
484,2000,1106,16,0.0144665461121157
484,2001,1109,42,0.0378719567177637
484,2002,1112,20,0.0179856115107914
484,2003,1118,13,0.0116279069767442
484,2004,1121,32,0.0285459411239964
484,2005,1123,0,0
484,2006,1125,14,0.0124444444444444
484,2007,1128,23,0.0203900709219858
484,2008,1129,1,0.000885739592559787
484,2009,1130,102,0.0902654867256637
484,2010,1130,38,0.0336283185840708
484,2011,1122,138,0.122994652406417
484,2012,1108,41,0.0370036101083032
484,2013,1074,28,0.0260707635009311
484,2014,619,58,0.0936995153473344
486,1968,662,116,0.175226586102719
486,1969,692,3,0.00433526011560694
486,1970,718,9,0.0125348189415042
486,1971,740,6,0.00810810810810811
486,1972,775,15,0.0193548387096774
486,1973,802,6,0.00748129675810474
486,1974,828,8,0.00966183574879227
486,1975,844,28,0.033175355450237
486,1976,865,1,0.00115606936416185
486,1977,872,0,0
486,1978,881,3,0.00340522133938706
486,1979,892,0,0
486,1980,902,6,0.00665188470066519
486,1981,920,3,0.00326086956521739
486,1982,933,4,0.00428724544480171
486,1983,947,24,0.0253431890179514
486,1984,959,0,0
486,1985,966,55,0.056935817805383
486,1986,978,3,0.00306748466257669
486,1987,995,2,0.00201005025125628
486,1988,1002,13,0.0129740518962076
486,1989,1021,17,0.0166503428011753
486,1990,1040,4,0.00384615384615385
486,1991,1047,0,0
486,1992,1054,71,0.0673624288425047
486,1993,1059,25,0.0236071765816808
486,1994,1070,30,0.0280373831775701
486,1995,1075,9,0.00837209302325581
486,1996,1082,48,0.044362292051756
486,1997,1089,8,0.00734618916437098
486,1998,1095,18,0.0164383561643836
486,1999,1100,11,0.01
486,2000,1106,48,0.0433996383363472
486,2001,1109,31,0.0279531109107304
486,2002,1112,22,0.0197841726618705
486,2003,1118,26,0.0232558139534884
486,2004,1121,25,0.0223015165031222
486,2005,1123,1,0.000890471950133571
486,2006,1125,10,0.00888888888888889
486,2007,1128,22,0.0195035460992908
486,2008,1129,7,0.00620017714791851
486,2009,1130,67,0.0592920353982301
486,2010,1130,54,0.047787610619469
486,2011,1122,129,0.114973262032086
486,2012,1108,54,0.0487364620938628
486,2013,1074,19,0.0176908752327747
486,2014,619,76,0.122778675282714
487,1968,662,109,0.164652567975831
487,1969,692,1,0.00144508670520231
487,1970,718,11,0.0153203342618384
487,1971,740,1,0.00135135135135135
487,1972,775,28,0.0361290322580645
487,1973,802,2,0.00249376558603491
487,1974,828,24,0.0289855072463768
487,1975,844,11,0.0130331753554502
487,1976,865,2,0.0023121387283237
487,1977,872,1,0.00114678899082569
487,1978,881,1,0.00113507377979569
487,1979,892,2,0.00224215246636771
487,1980,902,7,0.00776053215077605
487,1981,920,0,0
487,1982,933,3,0.00321543408360129
487,1983,947,28,0.0295670538542767
487,1984,959,8,0.00834202294056309
487,1985,966,21,0.0217391304347826
487,1986,978,5,0.00511247443762781
487,1987,995,3,0.00301507537688442
487,1988,1002,18,0.0179640718562874
487,1989,1021,14,0.0137120470127326
487,1990,1040,1,0.000961538461538462
487,1991,1047,3,0.00286532951289398
487,1992,1054,64,0.0607210626185958
487,1993,1059,13,0.012275731822474
487,1994,1070,30,0.0280373831775701
487,1995,1075,5,0.00465116279069767
487,1996,1082,28,0.0258780036968577
487,1997,1089,12,0.0110192837465565
487,1998,1095,15,0.0136986301369863
487,1999,1100,24,0.0218181818181818
487,2000,1106,15,0.0135623869801085
487,2001,1109,26,0.0234445446348061
487,2002,1112,21,0.0188848920863309
487,2003,1118,14,0.0125223613595707
487,2004,1121,58,0.0517395182872435
487,2005,1123,3,0.00267141585040071
487,2006,1125,0,0
487,2007,1128,15,0.0132978723404255
487,2008,1129,12,0.0106288751107174
487,2009,1130,94,0.0831858407079646
487,2010,1130,44,0.0389380530973451
487,2011,1122,136,0.121212121212121
487,2012,1108,52,0.0469314079422383
487,2013,1074,20,0.0186219739292365
487,2014,619,65,0.105008077544426
490,1968,662,96,0.145015105740181
490,1969,692,2,0.00289017341040462
490,1970,718,20,0.0278551532033426
490,1971,740,4,0.00540540540540541
490,1972,775,3,0.00387096774193548
490,1973,802,6,0.00748129675810474
490,1974,828,30,0.036231884057971
490,1975,844,18,0.0213270142180095
490,1976,865,1,0.00115606936416185
490,1977,872,1,0.00114678899082569
490,1978,881,0,0
490,1979,892,3,0.00336322869955157
490,1980,902,6,0.00665188470066519
490,1981,920,3,0.00326086956521739
490,1982,933,2,0.00214362272240086
490,1983,947,48,0.0506863780359029
490,1984,959,2,0.00208550573514077
490,1985,966,55,0.056935817805383
490,1986,978,2,0.00204498977505112
490,1987,995,3,0.00301507537688442
490,1988,1002,14,0.0139720558882236
490,1989,1021,33,0.0323212536728697
490,1990,1040,0,0
490,1991,1047,1,0.000955109837631328
490,1992,1054,70,0.0664136622390892
490,1993,1059,8,0.00755429650613787
490,1994,1070,20,0.0186915887850467
490,1995,1075,3,0.0027906976744186
490,1996,1082,53,0.0489833641404806
490,1997,1089,5,0.00459136822773186
490,1998,1095,16,0.0146118721461187
490,1999,1100,26,0.0236363636363636
490,2000,1106,29,0.0262206148282098
490,2001,1109,33,0.0297565374211001
490,2002,1112,32,0.0287769784172662
490,2003,1118,18,0.0161001788908766
490,2004,1121,31,0.0276538804638715
490,2005,1123,6,0.00534283170080142
490,2006,1125,8,0.00711111111111111
490,2007,1128,16,0.0141843971631206
490,2008,1129,5,0.00442869796279894
490,2009,1130,108,0.095575221238938
490,2010,1130,54,0.047787610619469
490,2011,1122,126,0.112299465240642
490,2012,1108,77,0.0694945848375451
490,2013,1074,22,0.0204841713221601
490,2014,619,74,0.119547657512116
492,1968,662,93,0.140483383685801
492,1969,692,11,0.0158959537572254
492,1970,718,12,0.0167130919220056
492,1971,740,2,0.0027027027027027
492,1972,775,16,0.0206451612903226
492,1973,802,0,0
492,1974,828,35,0.0422705314009662
492,1975,844,8,0.00947867298578199
492,1976,865,2,0.0023121387283237
492,1977,872,0,0
492,1978,881,1,0.00113507377979569
492,1979,892,4,0.00448430493273543
492,1980,902,4,0.00443458980044346
492,1981,920,2,0.00217391304347826
492,1982,933,6,0.00643086816720257
492,1983,947,49,0.0517423442449842
492,1984,959,7,0.0072992700729927
492,1985,966,25,0.025879917184265
492,1986,978,6,0.00613496932515337
492,1987,995,1,0.00100502512562814
492,1988,1002,14,0.0139720558882236
492,1989,1021,13,0.0127326150832517
492,1990,1040,1,0.000961538461538462
492,1991,1047,1,0.000955109837631328
492,1992,1054,70,0.0664136622390892
492,1993,1059,13,0.012275731822474
492,1994,1070,38,0.0355140186915888
492,1995,1075,5,0.00465116279069767
492,1996,1082,23,0.0212569316081331
492,1997,1089,3,0.00275482093663912
492,1998,1095,10,0.0091324200913242
492,1999,1100,15,0.0136363636363636
492,2000,1106,40,0.0361663652802893
492,2001,1109,6,0.00541027953110911
492,2002,1112,40,0.0359712230215827
492,2003,1118,15,0.0134168157423971
492,2004,1121,22,0.0196253345227475
492,2005,1123,3,0.00267141585040071
492,2006,1125,6,0.00533333333333333
492,2007,1128,13,0.0115248226950355
492,2008,1129,3,0.00265721877767936
492,2009,1130,106,0.0938053097345133
492,2010,1130,42,0.0371681415929204
492,2011,1122,117,0.10427807486631
492,2012,1108,47,0.0424187725631769
492,2013,1074,30,0.0279329608938547
492,2014,619,76,0.122778675282714
498,1968,662,80,0.120845921450151
498,1969,692,15,0.0216763005780347
498,1970,718,4,0.00557103064066852
498,1971,740,8,0.0108108108108108
498,1972,775,9,0.0116129032258065
498,1973,802,17,0.0211970074812968
498,1974,828,19,0.0229468599033816
498,1975,844,7,0.00829383886255924
498,1976,865,5,0.00578034682080925
498,1977,872,1,0.00114678899082569
498,1978,881,0,0
498,1979,892,2,0.00224215246636771
498,1980,902,2,0.00221729490022173
498,1981,920,0,0
498,1982,933,2,0.00214362272240086
498,1983,947,33,0.0348468848996832
498,1984,959,5,0.00521376433785193
498,1985,966,28,0.0289855072463768
498,1986,978,4,0.00408997955010225
498,1987,995,8,0.00804020100502513
498,1988,1002,7,0.00698602794411178
498,1989,1021,36,0.0352595494613124
498,1990,1040,2,0.00192307692307692
498,1991,1047,3,0.00286532951289398
498,1992,1054,59,0.055977229601518
498,1993,1059,6,0.0056657223796034
498,1994,1070,39,0.0364485981308411
498,1995,1075,3,0.0027906976744186
498,1996,1082,48,0.044362292051756
498,1997,1089,5,0.00459136822773186
498,1998,1095,11,0.0100456621004566
498,1999,1100,27,0.0245454545454545
498,2000,1106,36,0.0325497287522604
498,2001,1109,36,0.0324616771866546
498,2002,1112,27,0.0242805755395683
498,2003,1118,5,0.00447227191413238
498,2004,1121,54,0.048171275646744
498,2005,1123,2,0.00178094390026714
498,2006,1125,6,0.00533333333333333
498,2007,1128,19,0.0168439716312057
498,2008,1129,2,0.00177147918511957
498,2009,1130,97,0.0858407079646018
498,2010,1130,45,0.0398230088495575
498,2011,1122,143,0.127450980392157
498,2012,1108,54,0.0487364620938628
498,2013,1074,23,0.021415270018622
498,2014,619,78,0.126009693053312
501,1968,662,120,0.181268882175227
501,1969,692,0,0
501,1970,718,7,0.00974930362116992
501,1971,740,6,0.00810810810810811
501,1972,775,10,0.0129032258064516
501,1973,802,11,0.013715710723192
501,1974,828,19,0.0229468599033816
501,1975,844,17,0.0201421800947867
501,1976,865,1,0.00115606936416185
501,1977,872,0,0
501,1978,881,0,0
501,1979,892,3,0.00336322869955157
501,1980,902,11,0.0121951219512195
501,1981,920,2,0.00217391304347826
501,1982,933,3,0.00321543408360129
501,1983,947,28,0.0295670538542767
501,1984,959,9,0.00938477580813347
501,1985,966,44,0.0455486542443064
501,1986,978,5,0.00511247443762781
501,1987,995,2,0.00201005025125628
501,1988,1002,9,0.00898203592814371
501,1989,1021,19,0.0186092066601371
501,1990,1040,1,0.000961538461538462
501,1991,1047,1,0.000955109837631328
501,1992,1054,100,0.094876660341556
501,1993,1059,21,0.0198300283286119
501,1994,1070,11,0.0102803738317757
501,1995,1075,13,0.012093023255814
501,1996,1082,40,0.0369685767097967
501,1997,1089,3,0.00275482093663912
501,1998,1095,23,0.0210045662100457
501,1999,1100,15,0.0136363636363636
501,2000,1106,27,0.0244122965641953
501,2001,1109,32,0.0288548241659152
501,2002,1112,29,0.0260791366906475
501,2003,1118,40,0.035778175313059
501,2004,1121,7,0.00624442462087422
501,2005,1123,3,0.00267141585040071
501,2006,1125,14,0.0124444444444444
501,2007,1128,14,0.0124113475177305
501,2008,1129,10,0.00885739592559787
501,2009,1130,71,0.0628318584070797
501,2010,1130,50,0.0442477876106195
501,2011,1122,124,0.110516934046346
501,2012,1108,52,0.0469314079422383
501,2013,1074,27,0.0251396648044693
501,2014,619,60,0.0969305331179321
503,1968,662,89,0.134441087613293
503,1969,692,2,0.00289017341040462
503,1970,718,9,0.0125348189415042
503,1971,740,2,0.0027027027027027
503,1972,775,6,0.00774193548387097
503,1973,802,11,0.013715710723192
503,1974,828,37,0.0446859903381642
503,1975,844,8,0.00947867298578199
503,1976,865,1,0.00115606936416185
503,1977,872,0,0
503,1978,881,0,0
503,1979,892,0,0
503,1980,902,6,0.00665188470066519
503,1981,920,2,0.00217391304347826
503,1982,933,2,0.00214362272240086
503,1983,947,23,0.0242872228088701
503,1984,959,9,0.00938477580813347
503,1985,966,24,0.0248447204968944
503,1986,978,1,0.00102249488752556
503,1987,995,7,0.00703517587939699
503,1988,1002,11,0.0109780439121756
503,1989,1021,30,0.029382957884427
503,1990,1040,4,0.00384615384615385
503,1991,1047,0,0
503,1992,1054,92,0.0872865275142315
503,1993,1059,16,0.0151085930122757
503,1994,1070,40,0.0373831775700935
503,1995,1075,1,0.000930232558139535
503,1996,1082,49,0.0452865064695009
503,1997,1089,10,0.00918273645546373
503,1998,1095,8,0.00730593607305936
503,1999,1100,16,0.0145454545454545
503,2000,1106,37,0.0334538878842676
503,2001,1109,36,0.0324616771866546
503,2002,1112,38,0.0341726618705036
503,2003,1118,3,0.00268336314847943
503,2004,1121,66,0.0588760035682426
503,2005,1123,2,0.00178094390026714
503,2006,1125,5,0.00444444444444444
503,2007,1128,15,0.0132978723404255
503,2008,1129,9,0.00797165633303809
503,2009,1130,109,0.0964601769911504
503,2010,1130,49,0.0433628318584071
503,2011,1122,132,0.117647058823529
503,2012,1108,45,0.0406137184115523
503,2013,1074,28,0.0260707635009311
503,2014,619,67,0.108239095315024
504,1968,662,113,0.170694864048338
504,1969,692,4,0.00578034682080925
504,1970,718,6,0.00835654596100279
504,1971,740,10,0.0135135135135135
504,1972,775,8,0.0103225806451613
504,1973,802,7,0.00872817955112219
504,1974,828,13,0.0157004830917874
504,1975,844,27,0.0319905213270142
504,1976,865,2,0.0023121387283237
504,1977,872,0,0
504,1978,881,0,0
504,1979,892,5,0.00560538116591928
504,1980,902,1,0.00110864745011086
504,1981,920,0,0
504,1982,933,11,0.0117899249732047
504,1983,947,20,0.0211193241816262
