"LOC_ID","Date","n","Lower 95% CrI","Posterior median","Upper 95% CrI","Precision","Coefficient of variation"
"8",1994,35,0,0.0857142857142857,0.228571428571429,269.331854963661,0.707119552500906
"8",1994.25,36,0,0.0555555555555556,0.194444444444444,305.97829208063,0.86801181914443
"8",1994.5,36,0,0.0555555555555556,0.194444444444444,320.979769932565,0.905129449860247
"8",1994.75,36,0,0.0277777777777778,0.138888888888889,603.880175841603,1.16730242711451
"8",1995,36,0,0,0.0833333333333333,1147.03881155557,1.34211046466099
"8",1995.25,36,0,0,0.111111111111111,1223.93139123332,1.42129882742238
"8",1995.5,37,0,0.027027027027027,0.162162162162162,482.32717941628,0.960508621339207
"8",1995.75,37,0,0.027027027027027,0.135135135135135,537.005035780552,1.08987055698997
"8",1996,37,0,0.027027027027027,0.189189189189189,396.260413334632,1.08316369837897
"8",1996.25,37,0,0.0540540540540541,0.189189189189189,323.678270713009,0.939505203736375
"8",1996.5,37,0,0.108108108108108,0.351351351351351,128.89883998386,0.641146255040232
"8",1996.75,38,0,0.131578947368421,0.342105263157895,116.713548497026,0.657336894910384
"8",1997,38,0,0.0526315789473684,0.263157894736842,178.583335138699,0.91286189908836
"8",1997.25,38,0,0.0263157894736842,0.184210526315789,312.591295325876,1.21910986127284
"8",1997.5,38,0,0.0263157894736842,0.157894736842105,540.288204945747,1.26241191514545
"8",1997.75,38,0,0.0263157894736842,0.210526315789474,268.064574574341,1.11852522626237
"8",1998,38,0,0.0263157894736842,0.131578947368421,803.437968363873,1.29030349404503
"8",1998.25,38,0,0.0263157894736842,0.157894736842105,421.258030603901,1.05195420085598
"8",1998.5,38,0,0.0526315789473684,0.210526315789474,309.010724237322,0.966774131972156
"8",1998.75,38,0,0.0789473684210526,0.263157894736842,189.286076066298,0.826452346165575
"8",1999,38,0,0.0789473684210526,0.236842105263158,208.689719583986,0.830849108762466
"8",1999.25,38,0,0.0526315789473684,0.236842105263158,238.273437763245,1.11190623281062
"8",1999.5,38,0,0.0263157894736842,0.132236842105263,588.808220872269,1.18547894922149
"8",1999.75,38,0,0.0263157894736842,0.184210526315789,355.085812970945,1.0278220563475
"8",2000,38,0,0.0526315789473684,0.210526315789474,265.716987120272,0.844932929963237
"8",2000.25,38,0,0.0526315789473684,0.210526315789474,329.501443126035,0.836695880537084
"8",2000.5,38,0,0.0263157894736842,0.157894736842105,482.544282799773,1.01103222874955
"8",2000.75,38,0,0.0263157894736842,0.131578947368421,563.327898780648,0.99135782715112
"8",2001,38,0,0.0263157894736842,0.157894736842105,521.855207352073,1.00571072306149
"8",2001.25,38,0,0.0263157894736842,0.131578947368421,636.261108775914,0.896186080500877
"8",2001.5,38,0,0.0526315789473684,0.131578947368421,650.100158857128,0.849212424886745
"8",2001.75,38,0,0.0263157894736842,0.131578947368421,717.284161787172,0.838566709501235
"8",2002,38,0,0.0526315789473684,0.157894736842105,525.882244863139,0.780897375049045
"8",2002.25,38,0,0.0263157894736842,0.105263157894737,1004.79566697383,1.01851694092748
"8",2002.5,38,0,0.0263157894736842,0.105263157894737,1108.39744628996,1.09855116960079
"8",2002.75,38,0,0.0263157894736842,0.105263157894737,1244.82328941599,1.11494287809265
"8",2003,38,0,0.0263157894736842,0.105263157894737,1051.13835504144,1.14348320311705
"8",2003.25,38,0,0,0.105263157894737,1128.07647944321,1.38821494572219
"8",2003.5,38,0,0,0.131578947368421,852.616796578557,1.41148326558347
"8",2003.75,38,0,0.0526315789473684,0.263157894736842,178.678538635983,1.02517387689654
"8",2004,38,0,0.263157894736842,0.421710526315789,81.6516667387402,0.452284315750137
"8",2004.25,38,0,0.0263157894736842,0.210526315789474,297.470781976503,1.67674134716537
"8",2004.5,38,0,0,0.105263157894737,793.321509589605,1.74083367553046
"8",2004.75,38,0,0,0.0796052631578941,1348.12774054149,1.63240838194504
"8",2005,38,0,0,0.0789473684210526,1653.25320094069,1.73712725717039
"8",2005.25,38,0,0,0.0789473684210526,1881.58414756784,1.52885800637557
"8",2005.5,38,0,0,0.0789473684210526,1956.08505283598,1.80123903607931
"8",2005.75,38,0,0,0.0789473684210526,1960.51665932777,1.66968755090979
"8",2006,38,0,0,0.0789473684210526,2135.35161251645,1.71677501645022
"8",2006.25,38,0,0,0.0789473684210526,1583.08485993124,1.55801281084132
"8",2006.5,38,0,0.0263157894736842,0.105263157894737,893.945327992384,1.33503044181628
"8",2006.75,38,0,0.0263157894736842,0.157894736842105,536.989809687775,1.00913021338902
"8",2007,38,0,0.0789473684210526,0.210526315789474,322.76827547074,0.608847267949433
"8",2007.25,38,0,0.0263157894736842,0.131578947368421,875.390496996182,1.29732111949297
"8",2007.5,38,0,0,0.0789473684210526,2345.9590087021,1.67998926402341
"8",2007.75,38,0,0,0.0526315789473684,2909.32338924527,1.84910946543632
"8",2008,38,0,0,0.0526315789473684,3391.25712606519,2.00779734662052
"8",2008.25,38,0,0,0.0526315789473684,2608.71829648718,1.88353159198196
"8",2008.5,38,0,0,0.0789473684210526,1735.44538160873,1.48805042112972
"8",2008.75,38,0,0.0263157894736842,0.105263157894737,800.815384384794,0.973762681393682
"8",2009,38,0,0.0526315789473684,0.157894736842105,555.290762822482,0.615726540010733
"8",2009.25,38,0,0.0526315789473684,0.131578947368421,824.846087122091,0.585189567342727
"8",2009.5,38,0,0.0263157894736842,0.105263157894737,1111.71427778755,0.71141741661445
"8",2009.75,38,0,0.0263157894736842,0.0789473684210526,2142.43959817265,0.556970020886648
"8",2010,38,0,0,0.0526315789473684,2375.16032738895,1.18678421632923
"8",2010.25,38,0.0526315789473684,0.157894736842105,0.289473684210526,298.775265723618,0.358224390707836
"8",2010.5,38,0.0263157894736842,0.105263157894737,0.236842105263158,327.125113865736,0.482878167437792
"8",2010.75,38,0.0263157894736842,0.131578947368421,0.236842105263158,336.627448271644,0.432297439531098
"8",2011,38,0.0526315789473684,0.157894736842105,0.289473684210526,284.152079774594,0.344902334190309
"8",2011.25,38,0.0263157894736842,0.105263157894737,0.210526315789474,391.370274539999,0.476279025267898
"8",2011.5,38,0,0.0526315789473684,0.131578947368421,672.959507370784,0.70424828022254
"8",2011.75,35,0.0285714285714286,0.114285714285714,0.228571428571429,360.053382431989,0.446940929542161
"8",2012,35,0,0.0571428571428571,0.142857142857143,640.85712595001,0.748549526570131
"8",2012.25,35,0,0.0857142857142857,0.2,435.44575212888,0.5414016833862
"8",2012.5,35,0,0.0571428571428571,0.171428571428571,556.286649393154,0.642401795109354
"8",2012.75,35,0,0.0285714285714286,0.114285714285714,963.371759830719,0.912331390697883
"8",2013,35,0,0.0285714285714286,0.114285714285714,1039.73733309317,0.974363562077125
"8",2013.25,34,0,0.0294117647058824,0.117647058823529,992.516872917468,0.974905110261607
"8",2013.5,34,0,0.0294117647058824,0.117647058823529,909.97084548105,0.887485889967857
"8",2013.75,34,0.0294117647058824,0.117647058823529,0.205882352941176,388.985147180877,0.484786654014909
"8",2014,34,0.0588235294117647,0.176470588235294,0.294117647058824,288.972881674018,0.346336595955372
"8",2014.25,34,0.117647058823529,0.176470588235294,0.264705882352941,522.938359653589,0.233224127911031
"8",2014.5,34,0,0.0294117647058824,0.0882352941176471,1931.50025087807,0.599710734158297
"9",1968,13,0.384615384615385,0.615384615384615,0.846153846153846,80.0815277584757,0.180035215102437
"9",1968.25,13,0,0,0.230769230769231,193.189047917649,1.61817043768544
"9",1968.5,14,0,0.0714285714285714,0.357142857142857,87.4345147617523,1.20549381850247
"9",1968.75,14,0,0.0714285714285714,0.285714285714286,142.275533685842,1.32324208268481
"9",1969,14,0,0,0.214285714285714,280.605510819139,1.52789183974455
"9",1969.25,14,0,0,0.214285714285714,225.899454875834,1.40071183751132
"9",1969.5,14,0,0,0.214285714285714,202.293786980107,1.32836846002186
"9",1969.75,14,0,0,0.285714285714286,179.209389721204,1.30888314727837
"9",1970,14,0,0,0.214285714285714,196.739693984591,1.35983426405506
"9",1970.25,14,0,0,0.214285714285714,260.078845581673,1.56135166136914
"9",1970.5,14,0,0,0.214285714285714,238.750717883623,1.41350602212478
"9",1970.75,14,0,0.142857142857143,0.428571428571429,70.7490721148837,0.757940869650891
"9",1971,14,0,0,0.214285714285714,213.228151639361,1.4659799016004
"9",1971.25,14,0,0,0.285714285714286,182.487010414969,1.28740792165654
"9",1971.5,14,0,0,0.144642857142856,340.00892548608,1.5526516089486
"9",1971.75,14,0,0,0.214285714285714,263.920938558093,1.52796008119604
"9",1972,14,0,0.0714285714285714,0.357142857142857,93.2558090800149,0.925759826945
"9",1972.25,14,0,0,0.214285714285714,255.860630674423,1.50384583727636
"9",1972.5,14,0,0,0.214285714285714,216.651268291334,1.38853504817448
"9",1972.75,14,0,0,0.144642857142856,308.236742391446,1.4014369576388
"9",1973,14,0,0,0.142857142857143,326.353598066584,1.53459032201696
"9",1973.25,14,0,0,0.142857142857143,430.460504186905,1.7898639893177
"9",1973.5,15,0,0,0.133333333333333,404.330486995411,1.51929294968646
"9",1973.75,15,0,0.0666666666666667,0.2,223.013195753549,1.12858941271985
"9",1974,15,0,0.0666666666666667,0.2,233.3714715251,1.08377512565069
"9",1974.25,15,0,0.0666666666666667,0.2,241.654312041807,1.21680447216131
"9",1974.5,15,0,0,0.2,294.424308949376,1.30670727525599
"9",1974.75,15,0,0,0.2,373.737995158163,1.4807316054721
"9",1975,15,0,0,0.133333333333333,527.640845070421,1.63253335805587
"9",1975.25,15,0,0,0.133333333333333,391.768802811006,1.46867814634792
"9",1975.5,15,0,0,0.133333333333333,537.637623511343,1.5739995751897
"9",1975.75,15,0,0,0.133333333333333,731.698980455469,1.86083887353758
"9",1976,15,0,0,0.0666666666666667,1489.01004266144,2.81684765348725
"9",1976.25,15,0,0,0.0666666666666667,1901.15113633484,3.04441949183072
"9",1976.5,15,0,0,0.0666666666666667,3602.16346153851,4.16541522748338
"9",1976.75,15,0,0,0.0666666666666667,3653.74924819976,4.2060059034029
"9",1977,15,0,0,0,10002.8926171507,6.52079609029586
"9",1977.25,15,0,0,0.0666666666666667,4273.37021616382,4.68284647234671
"9",1977.5,15,0,0,0.0666666666666667,4251.94839588377,4.10779951726187
"9",1977.75,15,0,0,0.0666666666666667,3086.89024390249,3.74971420950304
"9",1978,15,0,0,0.0666666666666667,3266.31887933041,3.64526807482824
"9",1978.25,15,0,0,0.0666666666666667,1695.44261404781,2.75978837211407
"9",1978.5,15,0,0,0.0666666666666667,1627.34209840432,2.95108204767254
"9",1978.75,15,0,0,0.0666666666666667,2120.51886792449,3.25739322320944
"9",1979,15,0,0,0.0666666666666667,1505.41487231351,2.90677567359069
"9",1979.25,15,0,0,0.0666666666666667,1090.34154576014,2.1945204555462
"9",1979.5,15,0,0,0.0666666666666667,1939.38740293357,3.09646580752821
"9",1979.75,15,0,0,0.0666666666666667,1414.60452119628,2.62379651094466
"9",1980,15,0,0,0.0666666666666667,2140.63273780043,2.84390658084794
"9",1980.25,15,0,0,0.0666666666666667,2335.17910571806,3.52734946672091
"9",1980.5,15,0,0,0.0666666666666667,2186.86760585308,3.3412485270475
"9",1980.75,15,0,0,0.0666666666666667,1180.76422012565,2.25013169366107
"9",1981,15,0,0,0.0666666666666667,1599.24155644569,2.62299938262378
"9",1981.25,15,0,0,0.0666666666666667,1837.35776876795,3.2401912028575
"9",1981.5,15,0,0,0.0666666666666667,2455.59124278973,3.29022345318432
"9",1981.75,15,0,0,0.0666666666666667,2884.83751732636,3.58043651529229
"9",1982,15,0,0,0.0666666666666667,6655.07031828268,5.25347766712945
"9",1982.25,15,0,0,0.0666666666666667,3848.88698630144,4.02969734383425
"9",1982.5,15,0,0,0.0666666666666667,1537.12277150537,2.79264938442595
"9",1982.75,15,0,0,0.133333333333333,698.23464908875,2.19174889760283
"9",1983,15,0,0,0.133333333333333,627.085402461746,1.79341767916723
"9",1983.25,15,0,0,0.133333333333333,472.423816339528,1.5234463521426
"9",1983.5,15,0,0,0.2,337.735299067213,1.37873666576949
"9",1983.75,15,0,0,0.2,301.896194180594,1.40146329480897
"9",1984,15,0,0,0.2,328.995515327514,1.75208136872905
"9",1984.25,15,0,0,0.133333333333333,629.778852431006,2.11208205630057
"9",1984.5,15,0,0,0.133333333333333,419.983968579907,2.09724648687244
"9",1984.75,15,0,0,0.466666666666667,42.7706270875114,1.67294242724612
"9",1985,15,0,0.333333333333333,0.6,31.1271669576623,0.549136172519096
"9",1985.25,15,0,0,0.0666666666666667,1701.86104969867,3.08139378564002
"9",1985.5,15,0,0,0.0666666666666667,982.790508545703,2.053548012595
"9",1985.75,15,0,0,0.0666666666666667,928.826152174188,1.96087685359675
"9",1986,15,0,0,0.0666666666666667,1345.15260323158,2.4057835969036
"9",1986.25,15,0,0,0.0666666666666667,1280.68895966634,2.29043692501991
"9",1986.5,15,0,0,0.0666666666666667,1615.73794531182,3.05876397205931
"9",1986.75,15,0,0,0.0666666666666667,1147.39663093416,2.33067046632648
"9",1987,15,0,0,0.0666666666666667,1210.29620017337,2.71174157689238
"9",1987.25,15,0,0,0.0666666666666667,1397.02043556088,2.64025754038258
"9",1987.5,15,0,0,0.0666666666666667,1135.04956294719,2.38090594603983
"9",1987.75,15,0,0,0.0666666666666667,1210.60908811824,2.43565643224908
"9",1988,15,0,0,0.0666666666666667,1140.57877617712,2.56733483107705
"9",1988.25,15,0,0,0.133333333333333,804.249974953835,2.15010972702646
"9",1988.5,15,0,0,0.2,339.623411237831,1.26781948199287
"9",1988.75,15,0,0.0666666666666667,0.2,207.427620656847,1.08151283804455
"9",1989,15,0,0.0666666666666667,0.266666666666667,144.149003029516,0.847594156660394
"9",1989.25,15,0,0,0.2,305.870009838459,1.37668558132669
"9",1989.5,15,0,0,0.2,344.455835635838,1.33148351727378
"9",1989.75,15,0,0,0.133333333333333,359.916992117138,1.41441963246462
"9",1990,15,0,0,0.133333333333333,480.084323119026,1.70721463143848
"9",1990.25,15,0,0,0.133333333333333,687.068051144567,1.95309676915836
"9",1990.5,15,0,0,0.133333333333333,783.40925487683,2.22371879911472
"9",1990.75,15,0,0,0.0683333333333318,993.682693497887,2.22358442159003
"9",1991,15,0,0,0.133333333333333,775.409739925974,2.25386413156565
"9",1991.25,15,0,0,0.133333333333333,699.016354696965,2.09352571484618
"9",1991.5,15,0,0,0.133333333333333,546.43115003974,1.87080884504775
"9",1991.75,15,0,0,0.2,222.533861481023,1.49409476070157
"9",1992,15,0.0666666666666667,0.333333333333333,0.6,50.0955665841454,0.401838447410199
"9",1992.25,15,0,0.0666666666666667,0.333333333333333,102.586208470329,1.02418515499655
"9",1992.5,15,0,0.0666666666666667,0.266666666666667,157.728097880892,1.3110472656764
"9",1992.75,15,0,0,0.2,280.045998435158,1.606358125371
"9",1993,15,0,0,0.133333333333333,380.417490319267,1.73212029733832
"9",1993.25,15,0,0,0.133333333333333,393.117922259629,1.73916417260568
"9",1993.5,15,0,0.0666666666666667,0.266666666666667,148.134113188894,0.966615006818768
"9",1993.75,15,0,0.0666666666666667,0.266666666666667,147.306507634838,0.88913046716679
"9",1994,15,0,0.0666666666666667,0.266666666666667,170.620290435927,0.957760093396788
"9",1994.25,15,0,0.0666666666666667,0.2,210.298276915417,1.17407946855952
"9",1994.5,15,0,0.0666666666666667,0.2,234.287298610902,1.22344477498115
"9",1994.75,15,0,0,0.133333333333333,409.307686844798,1.57414741858025
"9",1995,15,0,0,0.133333333333333,660.357126069389,1.97201454392432
"9",1995.25,15,0,0,0.133333333333333,706.16454709963,2.13813132938708
"9",1995.5,15,0,0,0.133333333333333,392.97427900081,1.52555377061018
"9",1995.75,15,0,0,0.133333333333333,489.732556239448,1.71598969521774
"9",1996,15,0,0,0.2,359.484127682237,1.67259293675923
"9",1996.25,15,0,0,0.2,283.612013970197,1.44593321766383
"9",1996.5,15,0,0.0666666666666667,0.333333333333333,116.712636898173,0.954922028494725
"9",1996.75,15,0,0.0666666666666667,0.333333333333333,118.564784557855,0.984681290867167
"9",1997,15,0,0,0.266666666666667,200.943322852962,1.32436498519013
"9",1997.25,15,0,0,0.133333333333333,507.278266756942,2.01815347951608
"9",1997.5,15,0,0,0.133333333333333,708.095490114543,2.18487018818618
"9",1997.75,15,0,0,0.133333333333333,393.37660723943,1.68438223719245
"9",1998,15,0,0,0.133333333333333,889.229551973095,2.33962285667522
"9",1998.25,15,0,0,0.133333333333333,616.761422879781,1.80836541017313
"9",1998.5,15,0,0,0.133333333333333,413.250870074408,1.50280585567324
"9",1998.75,15,0,0,0.2,263.995179907825,1.24419758786037
"9",1999,15,0,0,0.2,254.854162532949,1.33277327747075
"9",1999.25,15,0,0,0.2,357.330785531575,1.69193314871976
"9",1999.5,15,0,0,0.133333333333333,886.33675078863,2.29017779567952
"9",1999.75,15,0,0,0.133333333333333,568.533914745846,1.69566150561844
"9",2000,15,0,0,0.2,369.93910467413,1.49976355164044
"9",2000.25,15,0,0,0.133333333333333,401.45561707448,1.52783484127353
"9",2000.5,15,0,0,0.133333333333333,617.982316261783,1.85091142035574
"9",2000.75,15,0,0,0.133333333333333,647.708706138656,1.88302919804103
"9",2001,15,0,0,0.133333333333333,566.789215686281,1.71211389238079
"9",2001.25,15,0,0,0.133333333333333,523.522712186526,1.6107535086806
"9",2001.5,15,0,0,0.133333333333333,398.62275417244,1.5363895946594
"9",2001.75,15,0,0,0.133333333333333,451.649265787385,1.36257634476303
"9",2002,15,0,0,0.2,321.261348304326,1.27572827372249
"9",2002.25,15,0,0,0.133333333333333,570.322669041587,1.60640180918268
"9",2002.5,15,0,0,0.133333333333333,660.560892679245,1.87661179123717
"9",2002.75,15,0,0,0.133333333333333,600.054459397042,1.76468197807734
"9",2003,15,0,0,0.133333333333333,516.183035714292,1.70160075564216
"9",2003.25,15,0,0,0.133333333333333,567.649472820256,1.82487047443009
"9",2003.5,15,0,0,0.133333333333333,496.538424154602,1.90156671206379
"9",2003.75,15,0,0.0666666666666667,0.333333333333333,113.293850806451,1.17437512521021
"9",2004,15,0,0.266666666666667,0.533333333333333,48.7488394295322,0.538573626206365
"9",2004.25,15,0,0,0.266666666666667,170.57885634191,1.94330594382265
"9",2004.5,15,0,0,0.133333333333333,488.667862383827,1.96682298447562
"9",2004.75,15,0,0,0.133333333333333,611.667605495826,2.09862902989381
"9",2005,15,0,0,0.133333333333333,645.832794600614,2.10051067041413
"9",2005.25,15,0,0,0.133333333333333,668.895574620814,2.06398139319156
"9",2005.5,15,0,0,0.133333333333333,768.472047480995,2.14722067770765
"9",2005.75,15,0,0,0.133333333333333,653.34162696672,2.08840524040779
"9",2006,15,0,0,0.133333333333333,759.398089806793,2.20373594569119
"9",2006.25,15,0,0,0.133333333333333,687.940722785365,1.95854204151956
"9",2006.5,15,0,0,0.2,361.142352185092,1.71590885800892
"9",2006.75,15,0,0,0.2,237.698425707279,1.23624165787728
"9",2007,15,0,0.0666666666666667,0.266666666666667,159.311962271184,0.810096865466632
"9",2007.25,15,0,0,0.133333333333333,617.556150834537,1.7495805344537
"9",2007.5,15,0,0,0.0666666666666667,1198.72967452575,2.36744305264223
"9",2007.75,15,0,0,0.0666666666666667,2081.73188238015,3.13104682940049
"9",2008,15,0,0,0.0666666666666667,2477.70588300137,3.31150176401536
"9",2008.25,15,0,0,0.0666666666666667,2570.88446889546,3.40040562653333
"9",2008.5,15,0,0,0.0666666666666667,1654.71624496646,2.81486906425506
"9",2008.75,15,0,0,0.133333333333333,851.681765996389,1.98450784605462
"9",2009,15,0,0,0.133333333333333,543.461178581192,1.426692749122
"9",2009.25,15,0,0,0.133333333333333,588.022163157667,1.50140270967122
"9",2009.5,15,0,0,0.133333333333333,671.790335065802,1.43604925892815
"9",2009.75,15,0,0,0.0666666666666667,1016.62143826324,2.04542608980912
"9",2010,15,0,0,0.0666666666666667,1430.96785693822,2.46292078451512
"9",2010.25,15,0,0,0.0666666666666667,1220.6015715364,2.07412034361055
"9",2010.5,15,0,0.2,0.333333333333333,153.782316350632,0.471391131760388
"9",2010.75,15,0,0.133333333333333,0.333333333333333,149.144051489617,0.636401188153702
"9",2011,15,0,0.133333333333333,0.266666666666667,165.470406360424,0.662549643333329
"9",2011.25,15,0,0.0666666666666667,0.201666666666665,223.205641137165,0.764669819923427
"9",2011.5,15,0,0,0.133333333333333,464.50712957223,1.36466134757228
"9",2011.75,14,0,0.142857142857143,0.357142857142857,125.840068124487,0.508354961812932
"9",2012,14,0,0.0714285714285714,0.214285714285714,255.35244568655,0.974537001244998
"9",2012.25,14,0,0.0714285714285714,0.285714285714286,166.595764231821,0.735865724476648
"9",2012.5,14,0,0.0714285714285714,0.285714285714286,174.985142652876,0.758670574682136
"9",2012.75,14,0,0,0.142857142857143,302.586926286509,1.20123548538645
"9",2013,14,0,0.0714285714285714,0.142857142857143,406.718402073848,0.711264784292093
"9",2013.25,14,0,0.0714285714285714,0.142857142857143,464.035605355023,0.606824228294581
"9",2013.5,10,0,0,0.1,883.164185437942,2.75815992995743
"9",2013.75,10,0,0,0.2,192.741423585455,1.16742047178182
"9",2014,10,0.1,0.2,0.3,173.807141925102,0.391999236902438
"9",2014.25,10,0.1,0.3,0.5,110.9212459154,0.318515560903521
"9",2014.5,10,0,0.1,0.2,180.519114426351,1.08496139923512
"10",1968,12,0.333333333333333,0.583333333333333,0.75,72.7463969658657,0.208435519537248
"10",1968.25,12,0,0,0.25,204.345553308028,1.66559003478074
"10",1968.5,13,0,0,0.307692307692308,111.080041897383,1.31779994815538
"10",1968.75,15,0,0,0.266666666666667,179.285871531534,1.35624508830542
"10",1969,15,0,0,0.2,393.745270327089,1.70255289666353
"10",1969.25,15,0,0,0.2,297.441034490055,1.58712180790678
"10",1969.5,15,0,0,0.2,269.393258426964,1.46223737407377
"10",1969.75,15,0,0,0.2,232.113500429585,1.39851909140971
"10",1970,15,0,0,0.2,323.428900320159,1.50282656679505
"10",1970.25,15,0,0,0.2,349.031671004172,1.59939275234003
"10",1970.5,15,0,0,0.2,332.767802022591,1.57224028951487
"10",1970.75,15,0,0.133333333333333,0.333333333333333,94.0136585920813,0.850945808184374
"10",1971,15,0,0,0.2,272.032812161512,1.62112966220706
"10",1971.25,15,0,0,0.2,242.016497282934,1.43696520893233
"10",1971.5,16,0,0,0.126562499999999,462.396308698134,1.66831457786735
"10",1971.75,17,0,0,0.176470588235294,464.931011826544,1.48198235002477
"10",1972,17,0,0.0588235294117647,0.294117647058824,122.295837906368,0.919955103479414
"10",1972.25,17,0,0,0.176470588235294,322.655666766507,1.35588810348864
"10",1972.5,17,0,0.0588235294117647,0.176470588235294,291.110918411385,1.18898302846721
"10",1972.75,17,0,0,0.176470588235294,291.382687865031,1.30524642042447
"10",1973,18,0,0,0.166666666666667,448.615384615379,1.30744090092124
"10",1973.25,18,0,0,0.166666666666667,500.557504975795,1.49820496089577
"10",1973.5,18,0,0,0.166666666666667,400.042516166031,1.35534965832204
"10",1973.75,18,0,0.0555555555555556,0.222222222222222,228.967814090096,0.980673602453718
"10",1974,18,0,0.0555555555555556,0.222222222222222,261.734872106712,0.93653771137874
"10",1974.25,18,0,0.0555555555555556,0.222222222222222,272.524282307933,1.04041982776264
"10",1974.5,18,0,0.0555555555555556,0.166666666666667,302.07746150257,1.09015873330094
"10",1974.75,18,0,0.0555555555555556,0.166666666666667,342.849516352498,1.10217904393151
"10",1975,18,0,0.0555555555555556,0.166666666666667,348.16187662087,1.17214695209291
"10",1975.25,18,0,0.0555555555555556,0.166666666666667,343.535440266357,1.02550256887621
"10",1975.5,18,0,0.0555555555555556,0.166666666666667,429.709363765258,1.18301169081274
"10",1975.75,18,0,0,0.166666666666667,503.904498580183,1.31884819129702
"10",1976,18,0,0,0.111111111111111,1175.1405045092,2.03520378328868
"10",1976.25,19,0,0,0.105263157894737,1387.71889994958,2.13405175841687
"10",1976.5,19,0,0,0.0526315789473684,2418.46444785713,2.7400887810902
"10",1976.75,19,0,0,0.0526315789473684,2522.72727272729,2.74119141751835
"10",1977,19,0,0,0.0526315789473684,2736.77859988622,3.15817308471785
"10",1977.25,19,0,0,0.0526315789473684,2454.06107950682,2.7792769824572
"10",1977.5,19,0,0,0.0526315789473684,2044.07955518023,2.57820294010704
"10",1977.75,19,0,0,0.105263157894737,1438.46500552428,2.15004737496661
"10",1978,19,0,0,0.0526315789473684,1574.45777451803,2.2586671271546
"10",1978.25,19,0,0,0.105263157894737,783.42558479024,1.73168405753316
"10",1978.5,19,0,0,0.105263157894737,721.445375327084,1.55810248848767
"10",1978.75,19,0,0,0.105263157894737,820.379890809837,1.74567141763225
"10",1979,19,0,0,0.10657894736842,673.337702273521,1.62353102695558
"10",1979.25,19,0,0,0.157894736842105,525.885312237983,1.30477117889692
"10",1979.5,19,0,0,0.105263157894737,897.614336382309,1.73746412592311
"10",1979.75,19,0,0,0.105263157894737,651.068116457466,1.46292682901442
"10",1980,19,0,0,0.105263157894737,829.48421597377,1.71351854185728
"10",1980.25,19,0,0,0.105263157894737,890.387521109244,1.86182116304732
"10",1980.5,19,0,0,0.105263157894737,994.438255536904,1.93112370706123
"10",1980.75,19,0,0,0.105263157894737,639.653141872001,1.46156526520471
"10",1981,19,0,0,0.105263157894737,885.099249980372,1.64598506010801
"10",1981.25,19,0,0,0.105263157894737,1396.96466131339,2.30021598540694
"10",1981.5,20,0,0,0.1,815.570123519278,1.38404058318948
"10",1981.75,20,0,0,0.1,1196.55406801435,1.80118698197838
"10",1982,20,0,0,0.05,1964.56313543491,2.42596234871161
"10",1982.25,20,0,0,0.1,1370.84048027444,2.16071022320641
"10",1982.5,20,0,0,0.1,746.024841357713,1.52232813817781
"10",1982.75,20,0,0,0.15,421.647527569053,1.32877436793837
"10",1983,20,0,0.05,0.2,302.56590424501,1.19273226752266
"10",1983.25,20,0,0.05,0.2,260.958323075022,1.16688762819336
"10",1983.5,20,0,0.05,0.25,187.458131535937,0.96229024251994
"10",1983.75,20,0,0.05,0.25,160.238995097793,0.966335940388599
"10",1984,20,0,0.05,0.25,216.08222804786,1.29331624068452
"10",1984.25,20,0,0,0.2,266.596214814102,1.44446543496796
"10",1984.5,20,0,0,0.2,231.263383297646,1.47770094670914
"10",1984.75,20,0,0.05,0.75,19.5429454759647,1.46791987642399
"10",1985,20,0,0.6,0.85,15.5758892717983,0.498879159245505
"10",1985.25,20,0,0,0.1,1293.30852010679,2.26993197220139
"10",1985.5,21,0,0,0.142857142857143,649.05012706714,1.40904320201222
"10",1985.75,21,0,0,0.142857142857143,670.897603213782,1.41493520560741
"10",1986,21,0,0,0.0952380952380952,1072.74449455055,1.81120615566486
"10",1986.25,21,0,0,0.0952380952380952,1234.89246241862,1.81638884832899
"10",1986.5,21,0,0,0.0952380952380952,1909.04127396813,2.23549228703848
"10",1986.75,21,0,0,0.0952380952380952,1515.11993809648,2.03586939702034
"10",1987,21,0,0,0.0952380952380952,1538.26466480445,2.05935118856654
"10",1987.25,21,0,0,0.0488095238095227,1795.86171474693,2.37102734449824
"10",1987.5,21,0,0,0.0952380952380952,1528.10574948665,2.03487934254436
"10",1987.75,21,0,0,0.0476190476190476,2047.24530195724,2.29764529248849
"10",1988,21,0,0,0.0952380952380952,1669.41644562336,2.44747157311952
"10",1988.25,21,0,0,0.0952380952380952,1211.66174824465,2.0177037800453
"10",1988.5,21,0,0.0476190476190476,0.142857142857143,458.963433691011,1.1013877583046
"10",1988.75,21,0,0.0476190476190476,0.19047619047619,265.624849268291,0.941887095650975
"10",1989,22,0,0.0909090909090909,0.272727272727273,183.796350499255,0.730314938839145
"10",1989.25,22,0,0.0454545454545455,0.136363636363636,472.471967753757,1.15671563155201
"10",1989.5,22,0,0.0454545454545455,0.181818181818182,419.661920781554,1.14490660389528
"10",1989.75,22,0,0.0454545454545455,0.136363636363636,535.626573731792,1.23935652966536
"10",1990,22,0,0,0.136363636363636,695.547349599155,1.57689820479346
