"Date","Birth cohort","Lower 95% CrI","Posterior median","Upper 95% CrI","Precision","Coefficient of variation"
2008.25,"(1968,1978]",0,0.0136986301369863,0.0639269406392694,3172.0458596702,0.0177553922555391
2008.25,"[-1968]",0,0.0120845921450151,0.0589123867069486,4286.23206737705,0.0152743296548092
2008.5,"(2000,2010]",0,0.0416666666666667,0.166666666666667,388.292071992311,0.0507482111654397
2008.5,"(1988,2000]",0,0.0192307692307692,0.0865384615384615,1579.85331666315,0.0251588981437323
2008.5,"(1978,1988]",0,0.0165289256198347,0.0661157024793388,2683.2314442204,0.0193050500830871
2008.5,"(1968,1978]",0,0.0182648401826484,0.0868721461187213,1667.63613840064,0.0244877764011117
2008.5,"[-1968]",0,0.0196374622356495,0.0755287009063444,2210.69001610727,0.0212684614825081
2008.75,"(2000,2010]",0,0.0833333333333333,0.208333333333333,253.974194932294,0.0627487680676289
2008.75,"(1988,2000]",0,0.0480769230769231,0.134615384615385,785.752074099268,0.0356744455420595
2008.75,"(1978,1988]",0,0.0413223140495868,0.0991735537190083,1336.23062120317,0.0273564217183152
2008.75,"(1968,1978]",0.0045662100456621,0.0593607305936073,0.132420091324201,851.751760561974,0.0342644275112609
2008.75,"[-1968]",0.00604229607250755,0.0528700906344411,0.120883685800604,1124.87050830793,0.0298159557131811
2009,"(2000,2010]",0,0.166666666666667,0.292708333333332,168.765837634913,0.0769764237559703
2009,"(1988,2000]",0.0384615384615385,0.105769230769231,0.192307692307692,683.720471988791,0.0382437709211409
2009,"(1978,1988]",0.0165289256198347,0.0743801652892562,0.140495867768595,1045.42722229671,0.0309280897998154
2009,"(1968,1978]",0.0502283105022831,0.114155251141553,0.187214611872146,807.686132072601,0.0351867120466013
2009,"[-1968]",0.0483383685800604,0.104984894259819,0.16166918429003,1157.36652149495,0.0293943961028002
2009.25,"(2000,2010]",0.0416666666666667,0.166666666666667,0.334374999999999,156.472409495743,0.0799431238808796
2009.25,"(1988,2000]",0.0384615384615385,0.105769230769231,0.182692307692308,780.045272897855,0.035804704625552
2009.25,"(1978,1988]",0.0330578512396694,0.0826446280991736,0.140495867768595,1182.12439981948,0.0290849558725118
2009.25,"(1968,1978]",0.045662100456621,0.105022831050228,0.17351598173516,979.346101566734,0.0319544907388256
2009.25,"[-1968]",0.0498489425981873,0.0981873111782477,0.149584592145015,1563.29121406789,0.0252918184941701
2009.5,"(2000,2010]",0.0833333333333333,0.208333333333333,0.375,157.910379032222,0.0795783008731569
2009.5,"(1988,2000]",0.0576923076923077,0.115384615384615,0.192307692307692,891.886611404479,0.0334846048123599
2009.5,"(1978,1988]",0.0495867768595041,0.0991735537190083,0.15702479338843,1231.0771770324,0.0285008203075296
2009.5,"(1968,1978]",0.0593607305936073,0.114155251141553,0.178082191780822,1132.41542361173,0.0297164627107592
2009.5,"[-1968]",0.0694486404833837,0.108761329305136,0.15713746223565,1940.79325827113,0.0226991901294239
2009.75,"(2000,2010]",0,0.0833333333333333,0.208333333333333,325.257074639821,0.0554480942668413
2009.75,"(1988,2000]",0.0192307692307692,0.0576923076923077,0.115384615384615,1776.58431052029,0.023725047400921
2009.75,"(1978,1988]",0.00826446280991736,0.0413223140495868,0.0909090909090909,2590.14624599161,0.0196488825618233
2009.75,"(1968,1978]",0.0228310502283105,0.0639269406392694,0.114155251141553,1872.70220119425,0.0231081745578946
2009.75,"[-1968]",0.0256419939577039,0.0589123867069486,0.0966767371601208,2749.41035406036,0.0190712964968034
2010,"(2000,2010]",0,0.0416666666666667,0.166666666666667,522.414117121549,0.0437514597687734
2010,"(1988,2000]",0.0288461538461538,0.0673076923076923,0.125,1439.14249079424,0.026360163643463
2010,"(1978,1988]",0.00826446280991736,0.0495867768595041,0.0909090909090909,2226.47959988286,0.0211929122474994
2010,"(1968,1978]",0.0228310502283105,0.0593607305936073,0.105022831050228,2257.27256418001,0.0210478625258217
2010,"[-1968]",0.0241691842900302,0.0634441087613293,0.0996978851963746,2663.12657570179,0.0193777833368654
2010.25,"(2000,2010]",0,0.0416666666666667,0.166666666666667,478.620194035215,0.0457092916083736
2010.25,"(1988,2000]",0.0576923076923077,0.115384615384615,0.173076923076923,1064.7100116313,0.0306467433298039
2010.25,"(1978,1988]",0.0495867768595041,0.0909090909090909,0.148760330578512,1560.57259850726,0.0253138388769218
2010.25,"(1968,1978]",0.0319634703196347,0.0684931506849315,0.105022831050228,2807.0432220914,0.0188744997576387
2010.25,"[-1968]",0.0453172205438066,0.0740181268882175,0.105740181268882,4231.03485306346,0.0153736396982107
2010.5,"(2000,2010]",0.0416666666666667,0.125,0.25,334.359302139776,0.0546881578960061
2010.5,"(1988,2000]",0.0384615384615385,0.0865384615384615,0.153846153846154,1190.68340537369,0.0289802314451322
2010.5,"(1978,1988]",0.0413223140495868,0.0826446280991736,0.132231404958678,1733.98680087407,0.0240146967209451
2010.5,"(1968,1978]",0.0319634703196347,0.0684931506849315,0.105022831050228,2908.65225755924,0.018541894203772
2010.5,"[-1968]",0.0392371601208459,0.06797583081571,0.0996978851963746,3976.63130366456,0.0158577781045524
2010.75,"(2000,2010]",0.0406250000000001,0.125,0.25,282.929918517222,0.0594511914631541
2010.75,"(1988,2000]",0.0480769230769231,0.105769230769231,0.173076923076923,937.431239223081,0.0326610610190352
2010.75,"(1978,1988]",0.0411157024793389,0.0909090909090909,0.148760330578512,1235.1107198156,0.0284542442045177
2010.75,"(1968,1978]",0.0365296803652968,0.0730593607305936,0.123287671232877,1992.35870161839,0.0224035187251505
2010.75,"[-1968]",0.0528323262839879,0.0906344410876133,0.129909365558912,2643.6029092534,0.0194492065899057
2011,"(2000,2010]",0.0833333333333333,0.25,0.375,184.992922402982,0.0735228686153611
2011,"(1988,2000]",0.0961538461538462,0.153846153846154,0.230769230769231,764.216140832916,0.0361736137449227
2011,"(1978,1988]",0.0661157024793388,0.12396694214876,0.181818181818182,1078.16584210307,0.0304549026561507
2011,"(1968,1978]",0.109474885844749,0.164383561643836,0.223744292237443,1076.14151529038,0.0304835335144799
2011,"[-1968]",0.113293051359517,0.153323262839879,0.197885196374622,2112.66131293737,0.0217563010765478
2011.25,"(2000,2010]",0.0416666666666667,0.166666666666667,0.291666666666667,220.776953596952,0.0673012501943477
2011.25,"(1988,2000]",0.0673076923076923,0.125,0.201923076923077,911.420388004581,0.0331238363522182
2011.25,"(1978,1988]",0.0661157024793388,0.12396694214876,0.198347107438017,938.002000885011,0.0326511225977331
2011.25,"(1968,1978]",0.0821917808219178,0.132420091324201,0.191780821917808,1167.76763604813,0.0292631977795552
2011.25,"[-1968]",0.0845543806646526,0.122356495468278,0.164690332326284,2177.8131403289,0.0214283974531245
2011.5,"(2000,2010]",0,0.0833333333333333,0.208333333333333,327.736677923011,0.0552379403082149
2011.5,"(1988,2000]",0.0192307692307692,0.0673076923076923,0.125,1434.57512803746,0.0264020926964737
2011.5,"(1978,1988]",0.0413223140495868,0.0909090909090909,0.15702479338843,1172.64999325338,0.029202215214441
2011.5,"(1968,1978]",0.0273972602739726,0.0684931506849315,0.123287671232877,1665.77619986599,0.0245014436189568
2011.5,"[-1968]",0.0347957639939486,0.0695915279878971,0.111951588502269,2588.8311000643,0.0196538728191706
2011.75,"(2000,2010]",0,0.0833333333333333,0.208333333333333,329.811819082204,0.0550638904549256
2011.75,"(1988,2000]",0.0480769230769231,0.105769230769231,0.182692307692308,851.487437720525,0.034269745363104
2011.75,"(1978,1988]",0.0583333333333333,0.116666666666667,0.166666666666667,1263.05807981035,0.0281376834375047
2011.75,"(1968,1978]",0.0502283105022831,0.0958904109589041,0.141552511415525,1766.6434840911,0.0237917036719531
2011.75,"[-1968]",0.0580152671755725,0.0961832061068702,0.134351145038168,2795.94718365724,0.0189119154853623
2012,"(2000,2010]",0,0.0416666666666667,0.166666666666667,510.870867991469,0.044242986074821
2012,"(1988,2000]",0.00961538461538462,0.0673076923076923,0.134615384615385,1017.6873018993,0.0313467717893007
2012,"(1978,1988]",0.00833333333333333,0.05,0.1,1901.65879596508,0.0229315653635629
2012,"(1968,1978]",0.00925925925925926,0.037037037037037,0.0833333333333333,2903.26298713028,0.018559095702964
2012,"[-1968]",0.0199081163859112,0.0474732006125574,0.0796707503828484,3924.234228321,0.0159632949932388
2012.25,"(2000,2010]",0,0.125,0.25,218.73259743819,0.0676150299740341
2012.25,"(1988,2000]",0.058252427184466,0.12621359223301,0.213592233009709,643.783198971786,0.0394121548732524
2012.25,"(1978,1988]",0.0336134453781513,0.092436974789916,0.151260504201681,1121.22056316711,0.0298644466985551
2012.25,"(1968,1978]",0.0375586854460094,0.0845070422535211,0.131455399061033,1708.89770449929,0.0241903396823636
2012.25,"[-1968]",0.0539291217257319,0.0924499229583975,0.134052388289676,2465.66976867855,0.0201387515840816
2012.5,"(2000,2010]",0.0416666666666667,0.125,0.25,258.736721410988,0.0621685824269324
2012.5,"(1988,2000]",0.0388349514563107,0.106796116504854,0.194174757281553,689.291499127683,0.0380889094947941
2012.5,"(1978,1988]",0.0252100840336134,0.0672268907563025,0.134453781512605,1256.38548515886,0.0282123033426637
2012.5,"(1968,1978]",0.0234741784037559,0.0657276995305164,0.112676056338028,1968.41165206343,0.0225393836769873
2012.5,"[-1968]",0.0385208012326656,0.0708782742681048,0.11402157164869,2736.6083805267,0.0191158526277255
2012.75,"(2000,2010]",0,0.0416666666666667,0.166666666666667,469.182731468911,0.0461667168070326
2012.75,"(1988,2000]",0.00970873786407767,0.058252427184466,0.135922330097087,894.428501695964,0.0334369907495013
2012.75,"(1978,1988]",0.00819327731092438,0.0420168067226891,0.092436974789916,1874.31183143164,0.023098249953818
2012.75,"(1968,1978]",0.00469483568075117,0.0328638497652582,0.0751173708920188,3021.27246708065,0.0181930307479442
2012.75,"[-1968]",0.00770416024653313,0.0354391371340524,0.0677966101694915,3888.15872144552,0.0160371801345839
2013,"(2000,2010]",0,0.0416666666666667,0.125,543.887242151105,0.0428790904074698
2013,"(1988,2000]",0.00970873786407767,0.058252427184466,0.12621359223301,970.728637865544,0.0320960123864876
2013,"(1978,1988]",0,0.0336134453781513,0.0840336134453782,2015.4606841076,0.0222747498047327
2013,"(1968,1978]",0.00469483568075117,0.0234741784037559,0.0657276995305164,4032.10793582844,0.0157483089205985
2013,"[-1968]",0.0107858243451464,0.0338983050847458,0.0662557781201849,4794.36828607383,0.014442231561775
2013.25,"(2000,2010]",0,0.0434782608695652,0.173913043478261,446.477995072838,0.0473260186300727
2013.25,"(1988,2000]",0.00980392156862745,0.0588235294117647,0.127450980392157,894.210001775757,0.0334410756588332
2013.25,"(1978,1988]",0,0.0341880341880342,0.0854700854700855,1946.53713581011,0.0226656747931268
2013.25,"(1968,1978]",0.00469483568075117,0.028169014084507,0.0657276995305164,3881.67384373367,0.0160505707176381
2013.25,"[-1968]",0.00786163522012579,0.0314465408805031,0.059748427672956,5548.73256580341,0.0134246540625826
2013.5,"(2000,2010]",0.0434782608695652,0.0869565217391304,0.217391304347826,424.911897301558,0.0485121535639282
2013.5,"(1988,2000]",0.00980392156862745,0.0588235294117647,0.137254901960784,938.32329355791,0.0326455320594287
2013.5,"(1978,1988]",0.0172413793103448,0.0517241379310345,0.112068965517241,1573.70444188843,0.0252080014226781
2013.5,"(1968,1978]",0,0.0235849056603774,0.0614386792452829,4068.11121779431,0.0156784668191047
2013.5,"[-1968]",0.00794912559618442,0.0286168521462639,0.0588235294117647,6033.91189902772,0.0128736150206868
2013.75,"(2000,2010]",0.0434782608695652,0.130434782608696,0.304347826086957,217.022298878896,0.0678809357037603
2013.75,"(1988,2000]",0.0784313725490196,0.156862745098039,0.245098039215686,518.524630827446,0.0439152444464611
2013.75,"(1978,1988]",0.0701754385964912,0.12280701754386,0.201754385964912,882.951525887747,0.0336536031615749
2013.75,"(1968,1978]",0.0521327014218009,0.0995260663507109,0.151658767772512,1456.84210698712,0.0261995454952719
2013.75,"[-1968]",0.0657051282051282,0.105769230769231,0.15224358974359,2052.375219276,0.0220735212454129
2014,"(2000,2010]",0,0.142857142857143,0.285714285714286,213.546796596891,0.0684310918633338
2014,"(1988,2000]",0.0882352941176471,0.166666666666667,0.235294117647059,737.778271194949,0.0368160397144693
2014,"(1978,1988]",0.079424778761062,0.141592920353982,0.212389380530973,823.498846115408,0.0348472493132029
2014,"(1968,1978]",0.100478468899522,0.162679425837321,0.23444976076555,891.719386377629,0.0334877443658622
2014,"[-1968]",0.101141924959217,0.153344208809135,0.205587275693312,1450.08296621218,0.026260535294021
2014.25,"(2000,2010]",0.0476190476190476,0.142857142857143,0.238095238095238,436.726723005622,0.047851451563621
2014.25,"(1988,2000]",0.0882352941176471,0.137254901960784,0.186274509803922,1498.98085819054,0.0258286648230096
2014.25,"(1978,1988]",0.15929203539823,0.221238938053097,0.283185840707965,1041.6596712217,0.030983970808232
2014.25,"(1968,1978]",0.177033492822967,0.244019138755981,0.311004784688995,898.427184354485,0.0333624977798108
2014.25,"[-1968]",0.178063725490196,0.227124183006536,0.282679738562091,1466.00906104386,0.0261175041694479
2014.5,"(2000,2010]",0,0,0.0952380952380952,1319.43396226415,0.0275299974191927
2014.5,"(1988,2000]",0.0315789473684211,0.0736842105263158,0.126315789473684,1574.45777451803,0.0252019700503566
2014.5,"(1978,1988]",0.09,0.14,0.19,1550.37652888232,0.0253969408513034
2014.5,"(1968,1978]",0.0677083333333333,0.114583333333333,0.171875,1321.24291879985,0.0275111448578572
2014.5,"[-1968]",0.0652920962199313,0.101374570446735,0.144329896907216,2475.97291530692,0.0200968066951389
2014.75,"(2000,2010]",0.0588235294117647,0.117647058823529,0.235294117647059,505.092722183345,0.0444953312807767
2014.75,"(1988,2000]",0.0975609756097561,0.195121951219512,0.26890243902439,511.158581556312,0.0442305328954862
2014.75,"(1978,1988]",0.113207547169811,0.169811320754717,0.245283018867925,893.489085751599,0.0334545639860532
2014.75,"(1968,1978]",0.180263157894737,0.240601503759398,0.308458646616541,771.110496518168,0.0360115398835583
2014.75,"[-1968]",0.168,0.218666666666667,0.272,1433.57326059319,0.0264113167724302
2015,"(2000,2010]",0,0.333333333333333,0.5,65.4767106528009,0.123582385230552
2015,"(1988,2000]",0.0909090909090909,0.136363636363636,0.181818181818182,756.174306876191,0.036365456319913
2015,"(1978,1988]",0.0740740740740741,0.148148148148148,0.222222222222222,473.642621338768,0.045948846358389
2015,"(1968,1978]",0.0625,0.125,0.21875,537.163332990273,0.0431466239978564
2015,"[-1968]",0.0952380952380952,0.151515151515152,0.216450216450216,1038.41790463699,0.0310322965023037
2015.25,"(2000,2010]",0,0,0,Inf,0
2015.25,"(1988,2000]",0,0,0,Inf,0
2015.25,"(1978,1988]",0,0.125,0.125,1456.93191140278,0.0261987380206353
2015.25,"(1968,1978]",0,0.0571428571428571,0.114285714285714,850.931642467911,0.0342809353645468
2015.25,"[-1968]",0.0338983050847458,0.0932203389830508,0.14406779661017,1196.09608752314,0.0289145851120808
